"sample_id","group","PC1","PC2","sample_connectivity","connectivity_z","excluded"
"GSM1691915","Sepsis",8.69715041737638,-20.4448939671674,768.418610107018,0.35770195493059,FALSE
"GSM1691916","Sepsis",6.87317571562317,10.7670662270753,758.249268250365,-0.785137279346338,FALSE
"GSM1691917","Sepsis",-8.55281631078841,5.3976698241219,769.853874923849,0.518998228315139,FALSE
"GSM1691918","Sepsis",-29.6036664703859,-6.43856952220913,770.658141776456,0.609382417080171,FALSE
"GSM1691919","Sepsis",-14.559440228684,11.4654252482445,772.578998021829,0.82524986568821,FALSE
"GSM1691920","Sepsis",-8.40437889274714,-0.399584843603709,769.503115752369,0.479579616117824,FALSE
"GSM1691921","Sepsis",-18.2056216629604,22.1781558383129,767.14314918416,0.214364578237415,FALSE
"GSM1691922","Sepsis",6.49174381682748,-11.7023553655384,774.413044599817,1.0313615704928,FALSE
"GSM1691923","Sepsis",-1.37846395839171,29.8743634612112,762.862140141538,-0.266738836827931,FALSE
"GSM1691924","Sepsis",9.72655373285897,-2.3147166171714,773.522380782012,0.931268017745119,FALSE
"GSM1691925","Sepsis",-47.9332871259171,8.47950258453484,758.376529297195,-0.770835575326299,FALSE
"GSM1691926","Sepsis",10.3241497604033,6.15632452482029,773.077873133427,0.881313872442521,FALSE
"GSM1691927","Sepsis",-18.2364402481711,-21.4150083564715,769.234123099672,0.44934999442084,FALSE
"GSM1691928","Sepsis",4.41669580527581,7.02272332701709,773.705882086507,0.95189004946302,FALSE
"GSM1691929","Sepsis",5.66627716657669,-4.53756754698846,771.415458019588,0.694490256663746,FALSE
"GSM1691930","Sepsis",4.05115113680936,-9.78610528467854,765.765758265384,0.0595722224387265,FALSE
"GSM1691932","Sepsis",-2.63708091146186,-14.7077681790528,769.208408970098,0.446460218802435,FALSE
"GSM1691933","Sepsis",-42.2698384781271,-15.80496333032,756.500605931382,-0.981653428946243,FALSE
"GSM1691934","Sepsis",-13.9524240918633,4.8697217948441,770.791832522136,0.624406696092171,FALSE
"GSM1691935","Sepsis",-16.8866405057261,-13.8389888274861,770.390517209835,0.579306542052839,FALSE
"GSM1691936","Sepsis",-8.37493034613035,6.32863146544212,771.416417149226,0.694598044463241,FALSE
"GSM1691937","Sepsis",9.06159527376669,-17.6236828518052,761.109785794947,-0.463669899611441,FALSE
"GSM1691938","Sepsis",-5.82168964738628,8.33808816182968,775.531914210382,1.15710108313963,FALSE
"GSM1691939","Sepsis",6.56724136112519,18.4886092773983,773.678342981542,0.948795181567504,FALSE
"GSM1691940","Sepsis",-16.0416299581132,-1.84698043069008,772.161861577947,0.778371719507767,FALSE
"GSM1691941","Sepsis",-28.6075833235037,-23.4601221885271,764.935435961464,-0.0337400999703222,FALSE
"GSM1691942","Sepsis",36.4582592701239,-36.0061684936648,749.628083842675,-1.75399327080842,FALSE
"GSM1691943","Sepsis",14.9870394577838,-15.8703505630999,765.887439787547,0.0732468947600672,FALSE
"GSM1691944","Sepsis",23.2009112350225,6.87741012712398,768.347720477191,0.349735318405667,FALSE
"GSM1691945","Sepsis",22.8899931338152,8.53905444184881,766.58529294295,0.151672222278888,FALSE
"GSM1691946","Sepsis",0.681197680021856,-9.38873112688188,774.131841717917,0.999759752916298,FALSE
"GSM1691947","Sepsis",-13.3786368190835,2.69982783925768,767.860728297181,0.29500672554818,FALSE
"GSM1691948","Sepsis",-14.3915069915609,28.9886850839463,765.089023482149,-0.016479804563965,FALSE
"GSM1691949","Sepsis",-20.8672422996779,1.75418538355392,763.450984300661,-0.200564032459439,FALSE
"GSM1691950","Sepsis",9.57156058682834,0.650148386453489,770.548321289061,0.597040697872456,FALSE
"GSM1691951","Sepsis",14.1387786267817,13.4456502034444,768.622007174213,0.380559889279156,FALSE
"GSM1691952","Sepsis",4.60956770863031,4.51304758151567,774.453563914502,1.0359151653292,FALSE
"GSM1691953","Sepsis",-10.4677129816761,5.14256871798881,769.827521780409,0.516036639778372,FALSE
"GSM1691954","Sepsis",-15.4081925198657,-10.8287264800912,772.555026457249,0.822555920996864,FALSE
"GSM1691955","Sepsis",1.51217802159789,7.38701001842981,771.899946047788,0.748937430824029,FALSE
"GSM1691957","Sepsis",17.5566520570107,-4.80148546355279,773.221933317369,0.897503477692008,FALSE
