"gene","HC1","HC2","NSES"
"AL606491.1",4.04312272295644,3.48082754210608,4.45565018125735
"SELENON",4.76169449409717,4.54624760585208,4.77248964499869
"STMN1",3.48082754210608,6.29030069184318,4.04905405047373
"ZNF593",5.42931587612097,5.57787780722941,4.77248964499869
"CEP85",3.48082754210608,4.10973135280164,4.04905405047373
"SH3BGRL3",10.8633438489434,11.3530920738834,11.7921265480172
"UBXN11",5.23916589294564,5.75127484793027,4.77248964499869
"CD52",8.32097635872544,9.26461333023096,7.0192906112945
"DHDDS",4.44669159404492,4.54624760585208,4.04905405047373
"HMGN2",7.99963702009445,8.21853105121961,8.23922603729605
"RPS6KA1",4.76169449409717,4.54624760585208,6.24474840414067
"ARID1A",6.0084396527514,6.04581683429422,6.75711516621442
"ZDHHC18",5.42931587612097,4.10973135280164,6.60568442928479
"GPN2",4.76169449409717,3.48082754210608,4.45565018125735
"GPATCH3",3.48082754210608,4.88091111817509,4.77248964499869
"NUDC",4.76169449409717,4.88091111817509,5.2520788307383
"SLC9A1",4.76169449409717,4.10973135280164,4.04905405047373
"WDTC1",3.48082754210608,4.54624760585208,4.45565018125735
"TMEM222",5.23916589294564,4.54624760585208,4.77248964499869
"SYTL1",5.42931587612097,6.04581683429422,4.77248964499869
"WASF2",7.11760247419472,6.68180946011435,6.24474840414067
"FGR",5.59729726055919,6.39857908435901,6.43647455431806
"IFI6",5.88397211596874,6.49929514702503,4.04905405047373
"FAM76A",4.44669159404492,4.88091111817509,4.45565018125735
"STX12",4.76169449409717,5.90604956903415,5.76225821868372
"PPP1R8",4.04312272295644,4.10973135280164,3.48082754210608
"THEMIS2",6.32802562553263,6.91845641928387,6.43647455431806
"RPA2",5.23916589294564,5.38075636542466,4.04905405047373
"XKR8",5.02009356627595,4.10973135280164,4.04905405047373
"EYA3",4.04312272295644,4.10973135280164,4.04905405047373
"PTAFR",5.59729726055919,6.04581683429422,5.89882800467142
"DNAJC8",6.50749437901301,7.18354829977047,6.02358031004547
"ATP5IF1",6.74071719423792,6.59343660024882,5.89882800467142
"SESN2",4.44669159404492,4.10973135280164,7.34035923371007
"MED18",3.48082754210608,4.10973135280164,4.04905405047373
"PHACTR4",6.32802562553263,5.15237377129022,6.02358031004547
"TRNAU1AP",4.76169449409717,4.54624760585208,4.45565018125735
"SNHG12",4.04312272295644,4.10973135280164,4.04905405047373
"TAF12",3.48082754210608,5.38075636542466,4.45565018125735
"GMEB1",5.02009356627595,5.38075636542466,4.77248964499869
"YTHDF2",6.22915951780443,5.15237377129022,4.77248964499869
"EPB41",6.42054890480812,6.04581683429422,6.60568442928479
"SRSF4",6.58949650157832,5.38075636542466,7.18873819124436
"LAPTM5",9.57258927008742,9.6181563580345,10.3846388606011
"PUM1",5.74774357290188,5.75127484793027,6.52355884335602
"SNRNP40",4.04312272295644,4.54624760585208,4.45565018125735
"ZCCHC17",4.76169449409717,5.15237377129022,4.04905405047373
"SERINC2",3.48082754210608,4.10973135280164,4.04905405047373
"PEF1",5.02009356627595,5.38075636542466,4.45565018125735
"AL136115.2",4.04312272295644,3.48082754210608,4.04905405047373
"PTP4A2",8.92107775508501,8.83437803635551,8.43164055724841
"KHDRBS1",6.66708727658494,7.35461507607964,5.76225821868372
"KPNA6",5.42931587612097,5.75127484793027,5.61139554019353
"TXLNA",4.44669159404492,3.48082754210608,4.77248964499869
"EIF3I",5.88397211596874,6.29030069184318,6.89415022931637
"LCK",6.22915951780443,6.84380549892419,3.48082754210608
"HDAC1",5.02009356627595,6.17323145804348,5.2520788307383
"MARCKSL1",7.32332994351221,7.12170072754468,5.2520788307383
"BSDC1",5.59729726055919,5.75127484793027,6.02358031004547
"ZBTB8OS",5.59729726055919,6.04581683429422,5.44289479092054
"RBBP4",5.88397211596874,5.90604956903415,5.76225821868372
"SYNC",3.48082754210608,4.54624760585208,4.45565018125735
"YARS",5.42931587612097,4.10973135280164,4.77248964499869
"RNF19B",5.88397211596874,5.38075636542466,5.2520788307383
"AK2",4.44669159404492,4.54624760585208,3.48082754210608
"ZNF362",4.76169449409717,4.10973135280164,3.48082754210608
"PHC2",5.42931587612097,5.38075636542466,8.33863875117086
"SMIM12",4.44669159404492,4.10973135280164,4.04905405047373
"ZMYM6",5.02009356627595,3.48082754210608,4.04905405047373
"SFPQ",8.41393853650324,7.8116465572144,7.89180564163304
"ZMYM4",4.44669159404492,3.48082754210608,4.45565018125735
"KIAA0319L",4.44669159404492,4.10973135280164,4.45565018125735
"AC004865.2",4.04312272295644,4.10973135280164,3.48082754210608
"PSMB2",5.23916589294564,5.90604956903415,5.44289479092054
"AGO4",4.76169449409717,5.15237377129022,4.04905405047373
"AGO1",5.02009356627595,5.15237377129022,5.61139554019353
"AGO3",5.88397211596874,5.57787780722941,4.04905405047373
"ADPRHL2",4.76169449409717,4.54624760585208,4.04905405047373
"TRAPPC3",5.23916589294564,4.10973135280164,5.2520788307383
"MAP7D1",5.59729726055919,5.57787780722941,6.02358031004547
"THRAP3",7.06123589755846,5.38075636542466,6.43647455431806
"EVA1B",4.76169449409717,4.54624760585208,3.48082754210608
"STK40",5.42931587612097,4.88091111817509,5.61139554019353
"LSM10",5.02009356627595,4.54624760585208,4.45565018125735
"MRPS15",4.76169449409717,5.90604956903415,4.45565018125735
"CSF3R",8.73542486138149,7.73109607375254,9.62055831845663
"LINC01137",3.48082754210608,4.10973135280164,4.04905405047373
"ZC3H12A",5.02009356627595,4.88091111817509,6.02358031004547
"MEAF6",4.04312272295644,5.15237377129022,4.77248964499869
"SNIP1",4.76169449409717,5.15237377129022,4.45565018125735
"GNL2",4.04312272295644,4.10973135280164,4.77248964499869
"YRDC",3.48082754210608,4.88091111817509,5.0321216312624
"C1orf122",5.02009356627595,5.90604956903415,6.34379405572357
"MTF1",4.44669159404492,4.54624760585208,5.61139554019353
"SF3A3",5.02009356627595,5.75127484793027,4.45565018125735
"FHL3",4.04312272295644,5.15237377129022,6.24474840414067
"UTP11",4.44669159404492,4.88091111817509,4.77248964499869
"RRAGC",5.23916589294564,4.54624760585208,6.24474840414067
"AKIRIN1",6.74071719423792,6.84380549892419,6.60568442928479
"NDUFS5",7.54505030375629,8.46258047416695,7.79009771207083
"MACF1",6.12301650389485,5.57787780722941,6.34379405572357
"PABPC4",6.81077107757232,6.49929514702503,6.68338572932004
"PPIE",4.04312272295644,3.48082754210608,4.45565018125735
"TRIT1",4.04312272295644,3.48082754210608,4.45565018125735
"CAP1",6.87758025613716,7.55510154356781,8.98571419942196
"PPT1",7.27458251778023,7.12170072754468,4.04905405047373
"RLF",5.59729726055919,6.59343660024882,6.68338572932004
"ZMPSTE24",4.04312272295644,4.54624760585208,3.48082754210608
"COL9A2",3.48082754210608,4.10973135280164,4.04905405047373
"SMAP2",7.00257720273518,6.17323145804348,7.75453674818896
"NFYC-AS1",4.44669159404492,4.54624760585208,3.48082754210608
"NFYC",4.76169449409717,4.88091111817509,4.77248964499869
"CITED4",5.42931587612097,5.15237377129022,5.44289479092054
"HIVEP3",3.48082754210608,4.10973135280164,4.45565018125735
"FOXJ3",4.44669159404492,5.15237377129022,4.45565018125735
"PPCS",6.12301650389485,5.90604956903415,6.24474840414067
"PPIH",4.76169449409717,5.15237377129022,5.0321216312624
"YBX1",9.44623155137657,9.48939487915017,9.04579032137042
"C1orf50",4.04312272295644,3.48082754210608,4.04905405047373
"TMEM269",4.44669159404492,3.48082754210608,4.04905405047373
"SVBP",6.12301650389485,6.49929514702503,6.24474840414067
"SLC2A1",4.44669159404492,4.10973135280164,5.89882800467142
"EBNA1BP2",4.04312272295644,3.48082754210608,4.04905405047373
"ELOVL1",4.44669159404492,4.88091111817509,4.04905405047373
"MED8",4.44669159404492,5.57787780722941,4.45565018125735
"SZT2",4.44669159404492,4.10973135280164,4.77248964499869
"HYI",3.48082754210608,4.10973135280164,4.04905405047373
"ATP6V0B",8.45826572970658,8.64950697560405,9.45318870437327
"DMAP1",5.02009356627595,4.88091111817509,4.45565018125735
"ERI3",4.04312272295644,5.38075636542466,3.48082754210608
"RNF220",4.76169449409717,4.88091111817509,5.89882800467142
"ARMH1",5.88397211596874,5.15237377129022,5.76225821868372
"RPS8",12.6090656009995,12.700040214425,12.1096318273571
"PLK3",6.87758025613716,6.59343660024882,6.68338572932004
"PTCH2",4.44669159404492,3.48082754210608,4.77248964499869
"HECTD3",4.44669159404492,4.10973135280164,3.48082754210608
"UROD",4.44669159404492,4.88091111817509,4.04905405047373
"MUTYH",4.04312272295644,4.10973135280164,4.45565018125735
"TOE1",4.04312272295644,4.10973135280164,5.0321216312624
"TESK2",4.04312272295644,4.10973135280164,3.48082754210608
"PRDX1",5.23916589294564,6.39857908435901,4.04905405047373
"AKR1A1",6.0084396527514,5.75127484793027,4.45565018125735
"NASP",5.23916589294564,4.54624760585208,4.04905405047373
"GPBP1L1",5.42931587612097,5.15237377129022,6.34379405572357
"TMEM69",4.04312272295644,4.10973135280164,3.48082754210608
"IPP",4.44669159404492,4.10973135280164,4.04905405047373
"MAST2",4.04312272295644,4.10973135280164,3.48082754210608
"POMGNT1",4.04312272295644,4.10973135280164,3.48082754210608
"LRRC41",4.44669159404492,4.88091111817509,3.48082754210608
"UQCRH",8.41393853650324,8.94565182840719,7.71807704304384
"NSUN4",5.02009356627595,4.54624760585208,4.04905405047373
"MKNK1",5.74774357290188,6.39857908435901,6.52355884335602
"ATPAF1",4.76169449409717,4.10973135280164,4.77248964499869
"EFCAB14",4.44669159404492,4.54624760585208,5.2520788307383
"CMPK1",6.66708727658494,6.17323145804348,5.2520788307383
"SPATA6",4.76169449409717,4.10973135280164,3.48082754210608
"FAF1",4.44669159404492,4.88091111817509,3.48082754210608
"RNF11",5.42931587612097,6.39857908435901,6.75711516621442
"EPS15",6.50749437901301,6.49929514702503,5.76225821868372
"OSBPL9",4.76169449409717,5.38075636542466,6.24474840414067
"NRDC",4.76169449409717,4.88091111817509,5.2520788307383
"TXNDC12",5.42931587612097,4.88091111817509,5.44289479092054
"KTI12",5.02009356627595,4.10973135280164,4.77248964499869
"BTF3L4",6.32802562553263,5.90604956903415,5.0321216312624
"CC2D1B",4.04312272295644,4.10973135280164,4.04905405047373
"PRPF38A",6.0084396527514,4.88091111817509,4.45565018125735
"TUT4",5.88397211596874,6.29030069184318,7.89180564163304
"SHISAL2A",4.44669159404492,5.38075636542466,3.48082754210608
"ZYG11B",4.44669159404492,5.57787780722941,6.02358031004547
"ECHDC2",4.44669159404492,4.10973135280164,4.45565018125735
"SCP2",5.42931587612097,6.68180946011435,5.61139554019353
"CPT2",4.04312272295644,4.10973135280164,4.04905405047373
"C1orf123",5.02009356627595,5.15237377129022,4.77248964499869
"MAGOH",7.32332994351221,5.57787780722941,6.52355884335602
"YIPF1",5.02009356627595,4.54624760585208,4.45565018125735
"HSPB11",5.42931587612097,6.17323145804348,4.45565018125735
"LRRC42",3.48082754210608,4.10973135280164,4.04905405047373
"TMEM59",6.94143204317514,7.35461507607964,7.47755009502432
"MRPL37",4.04312272295644,4.88091111817509,4.77248964499869
"SSBP3",5.59729726055919,4.54624760585208,3.48082754210608
"USP24",5.02009356627595,4.10973135280164,5.2520788307383
"PLPP3",3.48082754210608,4.54624760585208,4.45565018125735
"MYSM1",6.58949650157832,5.57787780722941,5.0321216312624
"JUN",8.34478448531667,8.12705593801163,8.13245269690794
"HOOK1",4.04312272295644,4.54624760585208,3.48082754210608
"TM2D1",6.0084396527514,5.15237377129022,5.2520788307383
"PATJ",4.76169449409717,4.10973135280164,4.45565018125735
"USP1",5.42931587612097,5.15237377129022,5.44289479092054
"ALG6",4.44669159404492,4.10973135280164,3.48082754210608
"PGM1",4.44669159404492,5.38075636542466,4.77248964499869
"JAK1",7.5855802476278,7.12170072754468,7.18873819124436
"LEPROT",6.50749437901301,6.59343660024882,6.13839840344629
"PDE4B",5.88397211596874,6.39857908435901,5.2520788307383
"MIER1",6.66708727658494,5.90604956903415,6.89415022931637
"SLC35D1",4.76169449409717,3.48082754210608,4.45565018125735
"SERBP1",7.17184934789177,7.55510154356781,7.0192906112945
"GADD45A",6.22915951780443,4.88091111817509,6.52355884335602
"WLS",4.04312272295644,4.10973135280164,4.45565018125735
"LRRC7",4.04312272295644,3.48082754210608,4.04905405047373
"LRRC40",4.04312272295644,4.10973135280164,4.04905405047373
"SRSF11",7.46040582824618,6.84380549892419,7.47755009502432
"ANKRD13C",4.04312272295644,4.54624760585208,3.48082754210608
"CTH",3.48082754210608,4.10973135280164,4.45565018125735
"ZRANB2",5.02009356627595,5.75127484793027,6.43647455431806
"TYW3",5.23916589294564,4.10973135280164,3.48082754210608
"RABGGTB",6.0084396527514,5.15237377129022,5.0321216312624
"ST6GALNAC3",4.04312272295644,3.48082754210608,4.77248964499869
"AC118549.1",5.23916589294564,4.10973135280164,5.44289479092054
"USP33",5.59729726055919,4.88091111817509,4.77248964499869
"MIGA1",4.04312272295644,4.88091111817509,4.04905405047373
"FUBP1",5.23916589294564,5.15237377129022,5.61139554019353
"AC103591.3",6.87758025613716,7.40740855146183,4.77248964499869
"IFI44L",4.04312272295644,4.10973135280164,3.48082754210608
"IFI44",4.04312272295644,4.10973135280164,3.48082754210608
"LINC01781",4.44669159404492,4.54624760585208,3.48082754210608
"PRKACB",5.02009356627595,4.54624760585208,5.0321216312624
"RPF1",5.59729726055919,5.75127484793027,4.77248964499869
"GNG5",8.27214798029008,8.73460850452602,9.19915838341181
"SPATA1",4.04312272295644,3.48082754210608,4.45565018125735
"CTBS",6.42054890480812,5.75127484793027,6.34379405572357
"SSX2IP",4.44669159404492,3.48082754210608,4.04905405047373
"SYDE2",4.04312272295644,4.10973135280164,4.77248964499869
"C1orf52",5.59729726055919,5.38075636542466,5.76225821868372
"BCL10",5.59729726055919,5.15237377129022,6.02358031004547
"ODF2L",5.02009356627595,5.38075636542466,5.89882800467142
"SH3GLB1",6.74071719423792,7.05708256566736,7.29156821160196
"SELENOF",5.74774357290188,6.39857908435901,5.76225821868372
"HS2ST1",4.04312272295644,4.54624760585208,4.04905405047373
"LMO4",6.0084396527514,5.57787780722941,4.04905405047373
"PKN2",5.88397211596874,4.88091111817509,5.0321216312624
"GTF2B",6.12301650389485,6.59343660024882,6.24474840414067
"KYAT3",5.02009356627595,4.88091111817509,3.48082754210608
"RBMXL1",5.02009356627595,4.10973135280164,4.77248964499869
"GBP2",5.74774357290188,5.75127484793027,5.44289479092054
"GBP4",4.04312272295644,4.54624760585208,4.04905405047373
"GBP5",4.44669159404492,4.54624760585208,4.04905405047373
"LRRC8B",4.76169449409717,4.54624760585208,4.45565018125735
"LRRC8C-DT",4.44669159404492,4.10973135280164,3.48082754210608
"LRRC8C",5.42931587612097,5.15237377129022,4.77248964499869
"LRRC8D",4.04312272295644,4.54624760585208,4.45565018125735
"ZNF326",6.50749437901301,5.90604956903415,6.24474840414067
"ZNF644",6.32802562553263,6.17323145804348,6.43647455431806
"RPAP2",4.04312272295644,3.48082754210608,6.02358031004547
"RPL5",11.6693474662003,11.8178688841253,11.0339177848875
"MTF2",5.88397211596874,5.38075636542466,4.77248964499869
"TMED5",6.12301650389485,6.49929514702503,6.52355884335602
"CCDC18",4.04312272295644,3.48082754210608,4.77248964499869
"DR1",5.23916589294564,5.90604956903415,6.24474840414067
"DNTTIP2",7.06123589755846,7.24285313188096,7.13443732297078
"ABCD3",4.76169449409717,5.15237377129022,4.45565018125735
"F3",3.48082754210608,4.10973135280164,5.76225821868372
"CNN3",4.04312272295644,4.10973135280164,3.48082754210608
"ALG14",4.04312272295644,4.10973135280164,3.48082754210608
"PTBP2",4.76169449409717,4.88091111817509,5.2520788307383
"DPYD",4.76169449409717,4.88091111817509,4.04905405047373
"AGL",4.44669159404492,4.88091111817509,4.04905405047373
"SLC35A3",4.04312272295644,4.54624760585208,4.77248964499869
"DBT",4.44669159404492,4.10973135280164,3.48082754210608
"RTCA",4.44669159404492,4.54624760585208,5.44289479092054
"CDC14A",5.88397211596874,5.15237377129022,5.61139554019353
"SLC30A7",4.04312272295644,4.10973135280164,5.44289479092054
"DPH5",4.04312272295644,5.38075636542466,4.04905405047373
"S1PR1",5.74774357290188,4.54624760585208,4.04905405047373
"RNPC3",5.42931587612097,5.38075636542466,4.04905405047373
"VAV3",4.76169449409717,5.38075636542466,5.0321216312624
"AL390036.1",4.04312272295644,3.48082754210608,4.45565018125735
"SLC25A24",4.76169449409717,5.15237377129022,4.77248964499869
"FAM102B",5.23916589294564,4.54624760585208,3.48082754210608
"HENMT1",4.44669159404492,4.10973135280164,5.0321216312624
"PRPF38B",7.27458251778023,6.29030069184318,7.0192906112945
"STXBP3",4.76169449409717,5.38075636542466,5.76225821868372
"CLCC1",4.04312272295644,4.10973135280164,3.48082754210608
"WDR47",4.04312272295644,4.88091111817509,3.48082754210608
"TAF13",5.23916589294564,5.15237377129022,4.77248964499869
"TMEM167B",6.0084396527514,5.38075636542466,6.60568442928479
"KIAA1324",4.44669159404492,4.10973135280164,4.45565018125735
"SARS",4.44669159404492,5.38075636542466,4.45565018125735
"SORT1",4.76169449409717,4.10973135280164,4.45565018125735
"PSMA5",5.59729726055919,6.04581683429422,4.45565018125735
"CYB561D1",4.04312272295644,3.48082754210608,4.04905405047373
"GNAI3",6.74071719423792,6.68180946011435,6.68338572932004
"AMPD2",5.42931587612097,5.15237377129022,3.48082754210608
"GSTM4",4.04312272295644,3.48082754210608,4.04905405047373
"GSTM3",3.48082754210608,4.10973135280164,4.04905405047373
"CSF1",3.48082754210608,4.54624760585208,6.82725912892822
"AHCYL1",3.48082754210608,4.10973135280164,5.2520788307383
"STRIP1",5.23916589294564,4.88091111817509,4.04905405047373
"RBM15",4.44669159404492,4.88091111817509,4.04905405047373
"LAMTOR5",7.00257720273518,7.45833812720662,7.95583395397303
"AL365361.1",3.48082754210608,4.10973135280164,4.04905405047373
"KCNA3",4.44669159404492,4.10973135280164,3.48082754210608
"CD53",6.74071719423792,7.50753093925681,8.21326436140151
"AL360270.1",4.04312272295644,4.10973135280164,3.48082754210608
"DRAM2",5.74774357290188,4.54624760585208,4.77248964499869
"CEPT1",4.04312272295644,4.10973135280164,5.0321216312624
"ATP5PB",6.42054890480812,7.05708256566736,7.0192906112945
"C1orf162",6.50749437901301,7.40740855146183,7.34035923371007
"RAP1A",6.81077107757232,6.59343660024882,6.52355884335602
"DDX20",4.44669159404492,3.48082754210608,4.77248964499869
"CAPZA1",6.58949650157832,5.90604956903415,7.38755401150917
"MOV10",4.04312272295644,4.10973135280164,3.48082754210608
"RHOC",4.04312272295644,5.75127484793027,5.0321216312624
"SLC16A1",4.44669159404492,3.48082754210608,4.04905405047373
"SLC16A1-AS1",4.04312272295644,3.48082754210608,4.45565018125735
"LRIG2",4.44669159404492,3.48082754210608,4.04905405047373
"MAGI3",3.48082754210608,4.10973135280164,4.04905405047373
"PHTF1",4.04312272295644,4.10973135280164,5.44289479092054
"RSBN1",5.02009356627595,6.17323145804348,6.34379405572357
"PTPN22",4.44669159404492,4.88091111817509,5.2520788307383
"AP4B1",4.04312272295644,3.48082754210608,4.04905405047373
"HIPK1-AS1",4.76169449409717,4.54624760585208,3.48082754210608
"HIPK1",6.42054890480812,5.75127484793027,5.89882800467142
"TRIM33",5.74774357290188,5.15237377129022,5.2520788307383
"BCAS2",6.87758025613716,6.68180946011435,6.34379405572357
"NRAS",5.42931587612097,4.88091111817509,6.02358031004547
"CSDE1",8.52230294731071,7.9246200614143,7.56226029793406
"SIKE1",3.48082754210608,4.10973135280164,4.45565018125735
"SLC22A15",4.44669159404492,3.48082754210608,4.04905405047373
"ATP1A1",6.42054890480812,5.57787780722941,6.75711516621442
"CD58",4.44669159404492,5.38075636542466,6.02358031004547
"CD2",6.0084396527514,6.29030069184318,5.76225821868372
"TTF2",4.04312272295644,4.88091111817509,4.45565018125735
"MAN1A2",6.22915951780443,5.15237377129022,5.2520788307383
"TENT5C",5.02009356627595,6.17323145804348,5.2520788307383
"GDAP2",3.48082754210608,4.54624760585208,4.45565018125735
"WARS2",4.44669159404492,3.48082754210608,4.04905405047373
"ZNF697",4.04312272295644,4.10973135280164,3.48082754210608
"NOTCH2",5.02009356627595,4.54624760585208,5.61139554019353
"SEC22B",5.42931587612097,4.88091111817509,5.44289479092054
"LINC00623",5.23916589294564,4.88091111817509,3.48082754210608
"FCGR1B",4.44669159404492,4.88091111817509,4.77248964499869
"SRGAP2C",4.44669159404492,5.15237377129022,3.48082754210608
"SRGAP2B",4.44669159404492,4.54624760585208,3.48082754210608
"AC245014.3",5.23916589294564,6.39857908435901,5.2520788307383
"GPR89A",4.04312272295644,3.48082754210608,4.04905405047373
"RNF115",5.59729726055919,5.15237377129022,4.45565018125735
"POLR3C",4.76169449409717,4.10973135280164,4.04905405047373
"PIAS3",4.04312272295644,3.48082754210608,4.45565018125735
"PEX11B",3.48082754210608,4.10973135280164,4.04905405047373
"RBM8A",7.7007557739535,7.96039397540402,7.60282037330695
"POLR3GL",5.42931587612097,5.57787780722941,4.04905405047373
"TXNIP",10.0562921559975,10.0586399604845,10.257029602163
"NBPF10",4.04312272295644,4.10973135280164,3.48082754210608
"NBPF12",4.04312272295644,4.10973135280164,4.77248964499869
"CHD1L",4.04312272295644,4.10973135280164,3.48082754210608
"ACP6",4.04312272295644,3.48082754210608,4.45565018125735
"NBPF14",5.02009356627595,4.10973135280164,4.04905405047373
"PDE4DIP",5.02009356627595,4.10973135280164,3.48082754210608
"NBPF9",4.76169449409717,4.10973135280164,3.48082754210608
"AC245297.3",6.50749437901301,5.38075636542466,5.61139554019353
"NBPF19",5.02009356627595,3.48082754210608,4.04905405047373
"FCGR1A",3.48082754210608,4.88091111817509,5.0321216312624
"HIST2H2BE",4.04312272295644,4.54624760585208,4.04905405047373
"HIST2H2AC",5.88397211596874,5.38075636542466,5.61139554019353
"SV2A",3.48082754210608,4.10973135280164,4.04905405047373
"SF3B4",5.59729726055919,6.17323145804348,4.45565018125735
"MTMR11",3.48082754210608,4.10973135280164,4.04905405047373
"PLEKHO1",7.06123589755846,6.91845641928387,5.89882800467142
"ANP32E",6.0084396527514,6.29030069184318,6.60568442928479
"APH1A",6.74071719423792,5.57787780722941,6.52355884335602
"MRPS21",6.0084396527514,6.68180946011435,6.34379405572357
"PRPF3",4.76169449409717,5.38075636542466,5.44289479092054
"RPRD2",5.02009356627595,3.48082754210608,4.04905405047373
"ADAMTSL4",3.48082754210608,4.10973135280164,4.45565018125735
"MCL1",8.88905146554101,9.42683879570969,9.69748352229649
"ENSA",6.12301650389485,6.29030069184318,6.89415022931637
"CTSS",9.94387478724016,10.3011324034597,7.56226029793406
"ARNT",3.48082754210608,4.88091111817509,5.44289479092054
"SETDB1",4.04312272295644,4.54624760585208,4.04905405047373
"CERS2",4.76169449409717,4.88091111817509,4.45565018125735
"C1orf56",5.74774357290188,7.29981607294753,6.02358031004547
"CDC42SE1",6.22915951780443,7.60115352295449,7.60282037330695
"GABPB2",4.04312272295644,3.48082754210608,4.04905405047373
"SCNM1",6.0084396527514,5.15237377129022,6.02358031004547
"PIP5K1A",4.44669159404492,4.10973135280164,4.77248964499869
"PSMD4",5.02009356627595,5.90604956903415,5.61139554019353
"ZNF687",4.44669159404492,4.10973135280164,4.77248964499869
"PI4KB",5.23916589294564,5.38075636542466,4.45565018125735
"PSMB4",5.74774357290188,6.39857908435901,5.76225821868372
"POGZ",5.88397211596874,5.15237377129022,5.0321216312624
"TUFT1",4.04312272295644,3.48082754210608,4.04905405047373
"SNX27",4.76169449409717,5.57787780722941,4.77248964499869
"MRPL9",5.59729726055919,5.38075636542466,5.2520788307383
"THEM4",4.04312272295644,3.48082754210608,4.04905405047373
"S100A10",9.5522833177179,10.5678471471682,7.95583395397303
"S100A11",9.50023169153327,10.3011324034597,11.5465558994253
"S100A9",11.8836029154259,12.8314192756155,16.2466164941714
"S100A12",8.9678223717242,9.82635284037547,13.9378557716025
"S100A8",11.9626638541221,13.1699551957072,16.7829016158448
"S100A6",11.4914747588597,12.0555616035414,11.9059042867539
"S100A4",11.65988865848,12.2809544834297,10.7612636224592
"S100A13",4.76169449409717,4.10973135280164,3.48082754210608
"CHTOP",5.42931587612097,5.57787780722941,5.0321216312624
"SNAPIN",4.76169449409717,4.10973135280164,3.48082754210608
"ILF2",6.32802562553263,6.49929514702503,5.76225821868372
"GATAD2B",6.0084396527514,5.15237377129022,5.2520788307383
"DENND4B",5.74774357290188,4.88091111817509,4.04905405047373
"CRTC2",4.76169449409717,5.38075636542466,5.0321216312624
"SLC39A1",4.44669159404492,4.10973135280164,3.48082754210608
"JTB",7.8074123352807,7.50753093925681,7.2410691759742
"RAB13",4.04312272295644,3.48082754210608,4.04905405047373
"RPS27",12.8380959624696,12.2287379020624,12.4102675828506
"TPM3",9.15451771697479,8.99822748499409,9.45318870437327
"C1orf43",5.42931587612097,6.04581683429422,5.76225821868372
"UBAP2L",5.23916589294564,4.10973135280164,5.0321216312624
"HAX1",5.23916589294564,5.75127484793027,4.45565018125735
"IL6R",6.0084396527514,5.57787780722941,5.2520788307383
"UBE2Q1",5.74774357290188,5.57787780722941,5.76225821868372
"ADAR",6.32802562553263,6.68180946011435,6.34379405572357
"PMVK",4.44669159404492,4.54624760585208,4.04905405047373
"AL451085.1",4.04312272295644,3.48082754210608,4.45565018125735
"PBXIP1",4.76169449409717,5.15237377129022,5.44289479092054
"PYGO2",3.48082754210608,4.10973135280164,4.04905405047373
"SHC1",5.23916589294564,4.10973135280164,5.0321216312624
"CKS1B",4.04312272295644,3.48082754210608,4.45565018125735
"FLAD1",4.04312272295644,4.10973135280164,4.04905405047373
"ZBTB7B",5.02009356627595,4.54624760585208,4.04905405047373
"ADAM15",5.02009356627595,4.54624760585208,5.2520788307383
"SLC50A1",4.44669159404492,5.57787780722941,4.04905405047373
"DPM3",3.48082754210608,5.38075636542466,4.45565018125735
"KRTCAP2",6.0084396527514,6.17323145804348,5.44289479092054
"MUC1",4.04312272295644,3.48082754210608,4.45565018125735
"MTX1",4.04312272295644,5.75127484793027,5.61139554019353
"GBA",4.04312272295644,4.10973135280164,5.0321216312624
"SCAMP3",4.04312272295644,4.54624760585208,4.77248964499869
"CLK2",3.48082754210608,4.10973135280164,4.04905405047373
"FDPS",4.76169449409717,4.10973135280164,4.77248964499869
"RUSC1",3.48082754210608,4.10973135280164,4.04905405047373
"ASH1L",5.74774357290188,4.88091111817509,5.61139554019353
"ASH1L-AS1",4.04312272295644,4.54624760585208,4.04905405047373
"YY1AP1",5.42931587612097,4.88091111817509,5.61139554019353
"DAP3",5.88397211596874,5.57787780722941,4.77248964499869
"GON4L",4.04312272295644,4.10973135280164,4.45565018125735
"RIT1",7.37048392992292,7.18354829977047,6.82725912892822
"KHDC4",4.76169449409717,4.54624760585208,5.2520788307383
"ARHGEF2",6.32802562553263,5.90604956903415,5.44289479092054
"SSR2",8.22160892576638,8.06268261269304,7.34035923371007
"LAMTOR2",5.59729726055919,4.10973135280164,5.76225821868372
"LMNA",6.58949650157832,6.39857908435901,6.82725912892822
"SEMA4A",5.42931587612097,4.54624760585208,6.34379405572357
"SLC25A44",4.44669159404492,3.48082754210608,4.04905405047373
"PMF1",5.88397211596874,5.90604956903415,5.2520788307383
"SMG5",4.04312272295644,4.10973135280164,4.04905405047373
"GLMP",4.04312272295644,4.88091111817509,3.48082754210608
"CCT3",5.42931587612097,5.15237377129022,4.45565018125735
"MEF2D",6.50749437901301,5.38075636542466,5.61139554019353
"NAXE",5.23916589294564,4.88091111817509,3.48082754210608
"GPATCH4",5.59729726055919,4.88091111817509,4.77248964499869
"ISG20L2",5.02009356627595,4.54624760585208,4.04905405047373
"HDGF",6.32802562553263,5.90604956903415,5.2520788307383
"PRCC",4.76169449409717,5.15237377129022,4.04905405047373
