"dataset","sample_id","group","S100A8","independent_score","antigen_score","monocyte_core_score","combined_score"
"GSE28750","GSM712497","Healthy",10.885122797,2.13943554679425,2.13368007266407,2.31244689377174,0.00575547413017885
"GSE28750","GSM712498","Healthy",10.7875673165,2.10014664437345,2.11618657982375,2.2866842543293,-0.0160399354502991
"GSE28750","GSM712499","Healthy",10.8238605905,2.13940806553478,2.12260283081259,2.34937483422301,0.0168052347221921
"GSE28750","GSM712500","Healthy",9.848943958,2.10290257773838,2.16756355544293,2.38416157648627,-0.0646609777045422
"GSE28750","GSM712501","Healthy",10.3091804095,2.13981825917063,2.21228269352558,2.31677177230959,-0.0724644343549459
"GSE28750","GSM712502","Healthy",11.2146219795,2.14145587883683,2.15334024084447,2.38717161691035,-0.0118843620076423
"GSE28750","GSM712503","Healthy",11.2731797425,2.13882651956615,2.09102984233025,2.32205345402669,0.0477966772359082
"GSE28750","GSM712504","Healthy",11.329524199,2.08367594458778,2.13382497617593,2.33184883843119,-0.0501490315881479
"GSE28750","GSM712505","Healthy",11.353955304,2.11867601051217,2.08751253041578,2.3694965128,0.0311634800963843
"GSE28750","GSM712506","Healthy",11.382253614,2.14434882596085,2.1621809666288,2.40198830419873,-0.0178321406679531
"GSE28750","GSM712507","Healthy",10.1635467085,2.10807852272855,2.18594315199364,2.34647771966938,-0.0778646292650875
"GSE28750","GSM712508","Postoperative sterile inflammation",11.113764239,2.38276403815032,2.01070437535183,2.42569635275324,0.372059662798484
"GSE28750","GSM712509","Postoperative sterile inflammation",11.381152507,2.43623926376072,2.03906770107534,2.37236194984718,0.397171562685381
"GSE28750","GSM712510","Postoperative sterile inflammation",11.0342666165,2.23157424096931,2.05681676562465,2.27837731200446,0.174757475344666
"GSE28750","GSM712511","Postoperative sterile inflammation",11.3182048035,2.53074745916478,1.86851357774347,2.41293595996128,0.662233881421313
"GSE28750","GSM712512","Postoperative sterile inflammation",11.636147471,2.39926880269152,1.859403798497,2.30589778311375,0.539865004194519
"GSE28750","GSM712513","Postoperative sterile inflammation",11.161613585,2.29331759326032,2.12340985860292,2.27837470351669,0.1699077346574
"GSE28750","GSM712514","Postoperative sterile inflammation",11.483320948,2.40805326707052,2.08619793813496,2.38185153786909,0.321855328935556
"GSE28750","GSM712515","Postoperative sterile inflammation",10.7840949545,2.28230546598994,2.14404575394997,2.39200056070063,0.138259712039964
"GSE28750","GSM712516","Postoperative sterile inflammation",11.4823634395,2.54883867106514,1.87564876612812,2.23258508227608,0.673189904937012
"GSE28750","GSM712517","Postoperative sterile inflammation",11.509378631,2.47316567327477,1.8938647791033,2.38623654991251,0.579300894171465
"GSE28750","GSM712518","Postoperative sterile inflammation",11.0284678915,2.39939820864614,1.90523307546802,2.4249596376602,0.494165133178121
"GSE69528","GSM1702888","Healthy",13.15353574,0.755351100376963,0.704099220947805,0.798652443704843,0.0512518794291585
"GSE69528","GSM1702889","Uninfected chronic disease control",13.51803097,0.707720426722038,0.640409145963354,0.784580984767919,0.0673112807586839
"GSE69528","GSM1702890","Uninfected chronic disease control",13.08524414,0.690319833444971,0.716083482430422,0.783624692530938,-0.025763648985451
"GSE69528","GSM1702891","Uninfected chronic disease control",12.98231696,0.705033750772522,0.708071452062111,0.794430237304124,-0.00303770128958858
"GSE69528","GSM1702892","Uninfected chronic disease control",13.66017609,0.748343596676181,0.649415315024946,0.804653196485445,0.0989282816512354
"GSE69528","GSM1702893","Uninfected chronic disease control",13.34292089,0.749015082323963,0.612632283983204,0.776025885380355,0.136382798340758
"GSE69528","GSM1702894","Uninfected chronic disease control",13.80337524,0.741978182853653,0.532786870443902,0.760546754718638,0.20919131240975
"GSE69528","GSM1702895","Uninfected chronic disease control",13.60465176,0.719540903079439,0.721531124912025,0.814269926957769,-0.00199022183258635
"GSE69528","GSM1702896","Healthy",13.50921124,0.741513588396845,0.654680157376891,0.778300271830697,0.086833431019954
"GSE69528","GSM1702897","Healthy",13.24737629,0.727307707572626,0.684709530433624,0.800249786212478,0.0425981771390023
"GSE69528","GSM1702898","Healthy",13.7480867,0.792246583274118,0.602671323480087,0.808435397470214,0.18957525979403
"GSE69528","GSM1702899","Healthy",12.49570011,0.596095552406224,0.714828150478732,0.721983238349145,-0.118732598072508
"GSE69528","GSM1702900","Healthy",12.97688306,0.684512961416824,0.61181664936294,0.785150854320082,0.0726963120538844
"GSE69528","GSM1702901","Healthy",13.3049539,0.711727450158566,0.690600488992217,0.726940684820524,0.0211269611663493
"GSE69528","GSM1702902","Healthy",13.32091076,0.710953920296657,0.65731487428655,0.79092626983035,0.0536390460101077
"GSE69528","GSM1702903","Healthy",13.7480867,0.788355849210699,0.624953415283845,0.79976106727214,0.163402433926854
"GSE69528","GSM1702904","Healthy",13.55603085,0.72690853177218,0.650827404841116,0.824701275454305,0.0760811269310632
"GSE69528","GSM1702905","Uninfected chronic disease control",13.21899948,0.709002679175747,0.547849335544636,0.792610971977634,0.161153343631111
"GSE69528","GSM1702906","Healthy",13.54545945,0.718405369286059,0.617580434634659,0.750959935763929,0.100824934651401
"GSE69528","GSM1702907","Uninfected chronic disease control",13.34292089,0.715203548032095,0.626384818093632,0.768634422980466,0.0888187299384631
"GSE69528","GSM1702908","Healthy",13.19923958,0.701966940737101,0.611291554963197,0.786369058940015,0.0906753857739042
"GSE69528","GSM1702909","Healthy",13.28228005,0.698025420005165,0.594314108621529,0.773292259400303,0.103711311383636
"GSE69528","GSM1702910","Healthy",13.45546655,0.749783375323066,0.702744682932214,0.80151376555636,0.047038692390852
"GSE69528","GSM1702911","Healthy",13.25495324,0.710908709397896,0.570595631629869,0.778089379850726,0.140313077768027
"GSE69528","GSM1702912","Healthy",13.13481923,0.685639366047301,0.691516748066233,0.761584838515722,-0.00587738201893173
"GSE69528","GSM1702913","Healthy",13.43040573,0.706523793259792,0.638634440485748,0.750010913376496,0.0678893527740446
"GSE69528","GSM1702914","Healthy",13.3049539,0.707102015630156,0.675791677546922,0.788694697808318,0.0313103380832342
"GSE69528","GSM1702915","Uninfected chronic disease control",13.43865684,0.68525517193839,0.660128542785881,0.777647187331096,0.0251266291525092
"GSE69528","GSM1702916","Uninfected chronic disease control",13.50079421,0.688173954663815,0.577260774493425,0.770122010911147,0.11091318017039
"GSE69528","GSM1702917","Uninfected chronic disease control",13.43865684,0.739968505077042,0.610971836502024,0.78906720074823,0.128996668575018
"GSE69528","GSM1702918","Uninfected chronic disease control",13.51803097,0.746706277099665,0.699689032626,0.797439683985535,0.0470172444736653
"GSE69528","GSM1702919","Uninfected chronic disease control",13.35866187,0.722865485555383,0.646489413878805,0.777947868246393,0.0763760716765779
"GSE69528","GSM1702920","Healthy",13.04492793,0.667699804229789,0.64201153675615,0.707046570330473,0.0256882674736388
"GSE69528","GSM1702921","Healthy",12.94529,0.668037259234708,0.707852736385502,0.717575747936657,-0.0398154771507938
"GSE69528","GSM1702922","Healthy",13.25495324,0.733820410774705,0.500273286244502,0.764031455227131,0.233547124530203
"GSE69528","GSM1702923","Healthy",13.16009428,0.681021821364236,0.656405471416394,0.776598459391539,0.0246163499478417
"GSE69528","GSM1702924","Uninfected chronic disease control",13.58698947,0.728132974612972,0.56046113681693,0.790101411457662,0.167671837796043
"GSE69528","GSM1702925","Uninfected chronic disease control",13.83255472,0.760014331286606,0.689119068515353,0.837887127405622,0.0708952627712534
"GSE69528","GSM1702926","Uninfected chronic disease control",13.0678578,0.701866221638783,0.711871601005383,0.784998371984297,-0.0100053793666003
"GSE69528","GSM1702927","Uninfected chronic disease control",13.20612331,0.638386081341468,0.539614691537004,0.749323794150987,0.0987713898044639
"GSE69528","GSM1702928","Uninfected chronic disease control",13.82528792,0.72324391850905,0.642695543615961,0.786003035991185,0.0805483748930891
"GSE69528","GSM1702929","Healthy",13.16645444,0.701785008870787,0.591423720632777,0.775676834438274,0.11036128823801
"GSE69528","GSM1702930","Healthy",13.24737629,0.666828482563002,0.616994161243612,0.762243063192539,0.0498343213193896
"GSE69528","GSM1702931","Healthy",13.15353574,0.653504978110041,0.581943060252827,0.744282625834358,0.0715619178572139
"GSE69528","GSM1702932","Healthy",13.51803097,0.778509188823825,0.589467758605496,0.784467719698848,0.189041430218329
"GSE69528","GSM1702933","Healthy",13.21899948,0.695427879483608,0.63622448373023,0.753519409308205,0.0592033957533782
"GSE69528","GSM1702934","Healthy",13.24737629,0.740060125757891,0.588087357428122,0.767868715850922,0.151972768329769
"GSE69528","GSM1702935","Uninfected chronic disease control",13.34292089,0.727479826991691,0.57270865672138,0.742299644938689,0.154771170270311
"GSE69528","GSM1702936","Uninfected chronic disease control",13.00413412,0.677374672293236,0.684139793680695,0.758268561029791,-0.00676512138745844
"GSE69528","GSM1702937","Uninfected chronic disease control",13.40434412,0.70479198163544,0.702429503496798,0.74931077322242,0.00236247813864277
"GSE69528","GSM1702938","Uninfected chronic disease control",13.05624809,0.701583090068368,0.668311496595937,0.807467104434159,0.0332715934724309
"GSE69528","GSM1702939","Uninfected chronic disease control",13.2974365,0.722147580208895,0.694302257830985,0.79165391724278,0.0278453223779092
"GSE69528","GSM1702940","Uninfected chronic disease control",13.41335896,0.70386106779036,0.612748230403203,0.758344739259974,0.0911128373871566
"GSE69528","GSM1702941","Uninfected chronic disease control",13.2974365,0.655132015392669,0.66599939757459,0.758859404907738,-0.0108673821819215
"GSE69528","GSM1702942","Uninfected chronic disease control",12.99870124,0.649766682264434,0.585337126070957,0.806666201253006,0.0644295561934772
"GSE69528","GSM1702943","Sepsis",14.07506705,0.900641060324871,0.638233798045365,0.901485145358363,0.262407262279506
"GSE69528","GSM1702944","Sepsis",13.96946875,0.826797072300856,0.537762232917109,0.864074297837218,0.289034839383747
"GSE69528","GSM1702945","Sepsis",13.88322544,0.831455681840299,0.598034292604293,0.877249806930047,0.233421389236006
"GSE69528","GSM1702946","Sepsis",13.96145661,0.847910570513708,0.622481863641673,0.929978438111406,0.225428706872035
"GSE69528","GSM1702947","Sepsis",14.03638978,0.961864111416253,0.503784000141512,0.845829023283826,0.458080111274741
"GSE69528","GSM1702948","Sepsis",13.87081119,0.808114085072022,0.782640037193589,0.899601690572607,0.0254740478784335
"GSE69528","GSM1702949","Sepsis",13.92742614,0.849739429531149,0.41935010997682,0.835846749325675,0.43038931955433
"GSE69528","GSM1702950","Sepsis",13.90179337,0.827541336037526,0.682144482618479,0.968497850327584,0.145396853419047
"GSE69528","GSM1702951","Sepsis",13.93394055,0.999540576970563,0.352025488605428,0.89056652792559,0.647515088365135
"GSE69528","GSM1702952","Sepsis",13.93394055,0.93031617422527,0.402604943212413,0.854903444533583,0.527711231012856
"GSE69528","GSM1702953","Sepsis",13.85212941,0.8618737683048,0.63480444939846,0.880572734936122,0.227069318906339
"GSE69528","GSM1702954","Sepsis",13.99865528,0.888638848843857,0.546221918925067,0.902356995411683,0.34241692991879
"GSE69528","GSM1702955","Sepsis",13.99865528,1.03570306039632,0.253847939133047,0.856647853646951,0.781855121263274
"GSE69528","GSM1702956","Sepsis",13.96946875,0.982617272445064,0.37202742772283,0.862989590314536,0.610589844722234
"GSE69528","GSM1702957","Sepsis",13.98397845,0.794961154758516,0.564552470076802,0.831513682181328,0.230408684681714
"GSE69528","GSM1702958","Sepsis",13.90179337,1.02768007144081,0.322671782816091,0.886325508064841,0.705008288624721
"GSE69528","GSM1702959","Sepsis",13.99865528,0.895604720026917,0.449656535601007,0.712457245583891,0.44594818442591
"GSE69528","GSM1702960","Sepsis",13.86487614,0.921415311042836,0.534895297757002,0.84516685376929,0.386520013285835
"GSE69528","GSM1702961","Sepsis",13.98397845,0.883562221333357,0.577863841069668,0.897586100361751,0.305698380263689
"GSE69528","GSM1702962","Sepsis",13.96946875,1.03344455513449,0.336790295737842,0.854869610590088,0.696654259396652
"GSE69528","GSM1702963","Sepsis",13.81792615,0.850100567787755,0.567859074927181,0.908016406004584,0.282241492860575
"GSE69528","GSM1702964","Sepsis",13.99865528,0.910268699626822,0.682234395784262,0.848605623478016,0.22803430384256
"GSE69528","GSM1702965","Sepsis",13.9542927,0.877779676878238,0.559964711599124,0.852685181296428,0.317814965279114
"GSE69528","GSM1702966","Sepsis",13.81792615,0.775959125063495,0.635353982441706,0.871424560207096,0.14060514262179
"GSE69528","GSM1702967","Sepsis",13.99865528,1.01136098404979,0.534452111505285,0.829137669390177,0.476908872544502
"GSE69528","GSM1702968","Sepsis",13.83255472,1.00316986781387,0.369047710990234,0.828438950312001,0.634122156823632
"GSE69528","GSM1702969","Sepsis",13.84532907,0.986391593622934,0.386893945305704,0.780811903370248,0.59949764831723
"GSE69528","GSM1702970","Sepsis",13.97617664,0.975580860164812,0.508138236199277,0.890942669486303,0.467442623965535
"GSE69528","GSM1702971","Sepsis",13.96946875,0.857547074913751,0.549498185299682,0.888069129552995,0.308048889614068
"GSE69528","GSM1702972","Sepsis",13.88899464,0.900835309663729,0.692377148511747,0.887728314042831,0.208458161151982
"GSE69528","GSM1702973","Sepsis",13.90928873,0.98979556362529,0.43055632492105,0.753713902890905,0.55923923870424
"GSE69528","GSM1702974","Sepsis",13.85935873,1.02406162007816,0.340087168964309,0.825989335493011,0.683974451113854
"GSE69528","GSM1702975","Sepsis",13.93394055,1.03571166508838,0.420525093505066,0.79931671847636,0.615186571583315
"GSE69528","GSM1702976","Sepsis",13.89584501,0.980544030965826,0.132007992796835,0.960689540209933,0.848536038168991
"GSE69528","GSM1702977","Sepsis",13.91539933,0.996399557749761,0.477920949149438,0.723885187923139,0.518478608600323
"GSE69528","GSM1702978","Sepsis",13.81085794,0.783769634422439,0.808696581976746,0.864829755437794,-0.0249269475543074
"GSE69528","GSM1702979","Sepsis",13.81792615,1.01625349233039,0.339346145495743,0.885231921479197,0.676907346834651
"GSE69528","GSM1702980","Sepsis",13.99126446,1.03087490844653,0.40454525270925,0.898815523034538,0.626329655737285
"GSE69528","GSM1702981","Sepsis",14.06038472,0.940580940250813,0.382138011669952,0.831566641153367,0.558442928580861
"GSE69528","GSM1702982","Sepsis",14.03638978,0.975969112739136,0.399015491027818,0.912933711414741,0.576953621711318
"GSE69528","GSM1702983","Sepsis",13.83862944,0.799532775902567,0.594664397315145,0.870458786643031,0.204868378587422
"GSE69528","GSM1702984","Sepsis",13.82528792,0.788169670594976,0.641769149748744,0.870443748091582,0.146400520846231
"GSE69528","GSM1702985","Sepsis",13.94060069,1.01296366924672,0.307477938362414,0.845447777251586,0.705485730884306
"GSE69528","GSM1702986","Sepsis",13.97617664,0.993836867191408,0.385494381149433,0.894558031261522,0.608342486041975
"GSE69528","GSM1702987","Sepsis",13.91539933,1.04350865490573,0.0750319016294342,0.780145251826841,0.968476753276298
"GSE69528","GSM1702988","Sepsis",13.93394055,1.01889923515942,0.413125064035963,0.924321399307567,0.605774171123453
"GSE69528","GSM1702989","Sepsis",13.98397845,0.883324459259527,0.530495284426474,0.786795723928283,0.352829174833053
"GSE69528","GSM1702990","Sepsis",13.58698947,0.762342808578908,0.63332802534183,0.862970208597131,0.129014783237078
"GSE69528","GSM1702991","Sepsis",13.87081119,1.02914799655141,0.357244165026024,0.816122202856186,0.67190383152539
"GSE69528","GSM1702992","Sepsis",13.96946875,0.679519961589504,0.555994590029373,0.834281397323388,0.123525371560131
"GSE69528","GSM1702993","Sepsis",13.63269508,1.05880673052554,0.106207073430035,0.842010320825236,0.952599657095504
"GSE69528","GSM1702994","Sepsis",13.97617664,1.00980601967975,0.559950261671777,0.900473995640594,0.449855758007976
"GSE69528","GSM1702995","Sepsis",14.00642392,1.0121615695118,0.290552657984873,0.926557665586687,0.721608911526924
"GSE69528","GSM1702996","Sepsis",14.04817028,0.869196470376018,0.628612295680876,0.85798287887072,0.240584174695142
"GSE69528","GSM1702997","Sepsis",13.86487614,0.943212844416429,0.378654547826137,0.906690501856015,0.564558296590292
"GSE69528","GSM1702998","Sepsis",13.85935873,0.808092721627846,0.672060467322112,0.861461458125689,0.136032254305733
"GSE69528","GSM1702999","Sepsis",13.9542927,0.851773847348272,0.340995441357582,0.839575444915667,0.51077840599069
"GSE69528","GSM1703000","Sepsis",13.98397845,0.966295065335895,0.165652833397914,0.826214898849315,0.800642231937981
"GSE69528","GSM1703001","Sepsis",14.01592956,0.953712653206368,0.496739550410536,0.878300415047691,0.456973102795832
"GSE69528","GSM1703002","Sepsis",14.01592956,1.04375309054008,0.0637613438041815,0.780208219913328,0.979991746735897
"GSE69528","GSM1703003","Sepsis",13.81085794,0.880873918613979,0.456622130466465,0.776815504300992,0.424251788147515
"GSE69528","GSM1703004","Sepsis",13.88899464,0.813001440589146,0.589291295216031,0.835656142864966,0.223710145373115
"GSE69528","GSM1703005","Sepsis",13.97617664,1.05468145230833,0.345860897645871,0.851763451886373,0.708820554662463
"GSE69528","GSM1703006","Sepsis",13.89584501,0.767097195860474,0.645130239045718,0.767235482177668,0.121966956814756
"GSE69528","GSM1703007","Sepsis",14.13443158,0.980220300134972,0.571073302564567,0.910857400233015,0.409146997570405
"GSE69528","GSM1703008","Sepsis",13.90928873,1.03082201003729,0.246571758298895,0.736632590609973,0.784250251738398
"GSE69528","GSM1703009","Sepsis",13.94060069,0.933426075479987,0.225013312807813,0.717896014401855,0.708412762672174
"GSE69528","GSM1703010","Sepsis",11.111705,0.315736233635721,0.382006139758574,0.234628989259072,-0.066269906122853
"GSE69528","GSM1703011","Sepsis",13.92742614,0.862282610721113,0.560236450877806,0.862002957859537,0.302046159843307
"GSE69528","GSM1703012","Sepsis",13.81085794,0.772908612544051,0.640540693432223,0.861586491115896,0.132367919111828
"GSE69528","GSM1703013","Sepsis",13.86487614,0.899305812881584,0.430425048007872,0.899835034440472,0.468880764873713
"GSE69528","GSM1703014","Sepsis",13.9542927,0.959024331610484,0.527820179038863,0.84110356062226,0.431204152571621
"GSE69528","GSM1703015","Sepsis",13.88899464,1.01719307035701,0.465058981173203,0.898922224650278,0.552134089183811
"GSE69528","GSM1703016","Sepsis",13.94773838,0.882187468780201,0.750691854169486,0.856445331077585,0.131495614610715
"GSE69528","GSM1703017","Sepsis",14.04817028,0.94644564115525,0.300687627145253,0.882001776520321,0.645758014009996
"GSE69528","GSM1703018","Sepsis",13.92138976,0.882864491132001,0.527237783124017,0.905242105360915,0.355626708007984
"GSE69528","GSM1703019","Sepsis",13.41335896,0.73106366201306,0.653054076995156,0.789823329414895,0.078009585017904
"GSE69528","GSM1703020","Sepsis",13.99865528,1.0391964730021,0.381987406677425,0.851194553453958,0.657209066324675
"GSE69528","GSM1703021","Sepsis",14.07506705,1.00314131835439,0.476202327260511,0.873264285520069,0.52693899109388
"GSE69528","GSM1703022","Sepsis",14.13443158,0.951536676435118,0.561449905901834,0.895453168729041,0.390086770533283
"GSE69528","GSM1703023","Sepsis",13.91539933,0.819893367726958,0.751709419794149,0.848430794430021,0.0681839479328098
"GSE69528","GSM1703024","Sepsis",14.03638978,0.837898652238949,0.625950398098086,0.856691865838218,0.211948254140863
"GSE69528","GSM1703025","Sepsis",14.13443158,1.04962240481101,0.152466683306792,0.868913009453675,0.897155721504218
"GSE9692","GSM244467","Sepsis",2.14228025,0.391950907131442,-0.352926869082217,-0.1182214576368,0.744877776213659
"GSE9692","GSM244468","Sepsis",1.11359765,0.450852492294944,-0.301340392954329,0.302738532860479,0.752192885249273
"GSE9692","GSM244469","Sepsis",1.3315099,0.533487580859897,-0.33501205032113,0.419816778144593,0.868499631181026
"GSE9692","GSM244470","Sepsis",1.2338652,0.330009126131035,-0.418494213758274,0.225276454451269,0.748503339889308
"GSE9692","GSM244471","Sepsis",1.59058285,0.509072298397294,-0.427853619375199,0.269862629908471,0.936925917772493
"GSE9692","GSM244472","Sepsis",1.3903901,0.505669366474103,-0.150556585377995,0.303283467063723,0.656225951852097
"GSE9692","GSM244473","Sepsis",1.43272915,0.544307384232086,-0.379302573842872,0.491409469900062,0.923609958074958
"GSE9692","GSM244474","Sepsis",1.66967595,0.494601305520439,-0.109406402388326,0.441748294072657,0.604007707908765
"GSE9692","GSM244475","Sepsis",2.29833185,0.513383605503484,-0.126530589239851,0.347500444781035,0.639914194743334
"GSE9692","GSM244476","Sepsis",1.287866785,0.525247528286766,-0.162927524983775,0.128512765639425,0.68817505327054
"GSE9692","GSM244477","Sepsis",1.93839945,0.535419672771213,-0.383701405135012,0.492947420701562,0.919121077906225
"GSE9692","GSM244478","Sepsis",1.41992865,0.525240252393913,-0.290441753081995,0.296323284374673,0.815682005475908
"GSE9692","GSM244479","Sepsis",1.158254885,0.533105249460623,-0.236872314459786,0.354487053237944,0.769977563920409
"GSE9692","GSM244480","Sepsis",1.1528847,0.544144418979628,-0.398213236710022,0.456797974841693,0.94235765568965
"GSE9692","GSM244481","Sepsis",1.19081145,0.543901383162132,-0.377013042189324,0.272669621960034,0.920914425351457
"GSE9692","GSM244482","Sepsis",1.23431855,0.535811755173512,-0.309761620571321,0.304644902829498,0.845573375744832
"GSE9692","GSM244483","Sepsis",1.8772052,0.536875764313191,-0.253734829902117,0.431953426858895,0.790610594215308
"GSE9692","GSM244484","Sepsis",1.56734285,0.543479408934023,-0.259390031593602,0.443974720921722,0.802869440527625
"GSE9692","GSM244485","Sepsis",1.8253253,0.546052649749532,-0.453911373623797,0.480063906384448,0.999964023373329
"GSE9692","GSM244486","Sepsis",1.21734398,0.498515984332857,0.0684668320065285,0.379791126239861,0.430049152326329
"GSE9692","GSM244487","Sepsis",1.3967058,0.529761837011823,-0.440521581662526,0.286241983164716,0.970283418674349
"GSE9692","GSM244488","Healthy",0.22292361,0.296166370500717,0.121486190411779,0.271713101257207,0.174680180088938
"GSE9692","GSM244489","Healthy",0.34575565,-0.0626514958967116,0.413886960297398,-0.202800239119572,-0.476538456194109
"GSE9692","GSM244490","Healthy",0.43677974,-0.282039710027267,0.472625345062426,-0.38222932291719,-0.754665055089693
"GSE9692","GSM244491","Healthy",0.65795445,-0.0126035942314577,0.239880780286871,-0.100964819379208,-0.252484374518328
"GSE9692","GSM244492","Healthy",1.1427341,-0.134093448011542,0.366691664551519,-0.371359572030214,-0.50078511256306
"GSE9692","GSM244493","Healthy",1.2875776,0.140464988429986,-0.0292993243792056,0.133239253644436,0.169764312809191
"GSE9692","GSM244494","Healthy",1.40705475,0.368206913726581,0.0543816291431306,0.433814799398196,0.31382528458345
"GSE9692","GSM244495","Healthy",0.9488815,0.179756698105341,-0.0505889896264753,0.142218170086691,0.230345687731817
"GSE9692","GSM244496","Healthy",0.88822934,-0.265564051618986,-0.345644586292156,-0.384510052691886,0.0800805346731692
"GSE9692","GSM244497","Healthy",0.62790992,-0.177648092981988,-0.00295153291555483,-0.314523454674623,-0.174696560066433
"GSE9692","GSM244498","Healthy",1.23694865,0.44725681954431,-0.371754425268129,0.384646009309639,0.81901124481244
"GSE9692","GSM244499","Sepsis",5.4625382,0.157067664974864,-0.11430480641339,-0.281871440220719,0.271372471388253
"GSE9692","GSM244500","Sepsis",2.18820235,0.515854523570266,-0.280731717366146,0.367775787412706,0.796586240936412
"GSE9692","GSM244501","Sepsis",1.259722825,0.494855835152833,-0.228762623178525,0.0412233328575972,0.723618458331358
"GSE9692","GSM244502","Sepsis",1.6811038,0.522240917977209,-0.17365459613117,0.200475765811369,0.695895514108378
"GSE9692","GSM244503","Sepsis",2.0515773,0.541986844578258,-0.452038676983948,0.37556812261411,0.994025521562206
"GSE9692","GSM244504","Sepsis",1.18829065,0.39234245738697,-0.275026523353935,0.225065077162229,0.667368980740904
"GSE9692","GSM244505","Sepsis",1.4935946,0.309848567719774,-0.405614715640658,0.0829920139293921,0.715463283360432
"GSE9692","GSM244506","Sepsis",1.1839247,0.520948889862622,-0.423550506986677,0.187008864816884,0.944499396849299
"GSE9692","GSM244507","Healthy",1.09336025,-0.0140131887130298,0.0366000711530531,-0.156777018492483,-0.0506132598660829
"GSE9692","GSM244508","Healthy",1.44932465,0.341732810265221,-0.102541649461744,0.476378732036209,0.444274459726965
"GSE9692","GSM244509","Healthy",1.33334365,0.210025392981044,0.0812589299219341,0.00306057456298015,0.12876646305911
"GSE9692","GSM244510","Healthy",1.30089545,0.0570277465627337,0.129985949493149,-0.0462926609492412,-0.0729582029304157
"GSE9692","GSM244511","Sepsis",1.69024275,0.46173460919567,-0.392727466759076,0.0661959007530292,0.854462075954747
"GSE134347","GSM3942706","Sepsis",9.187983605,1.4642042548493,1.42794095113432,1.46377080560908,0.0362633037149758
"GSE134347","GSM3942707","Sepsis",9.901444093,1.55410042053444,1.03638850198759,1.46505457674374,0.517711918546846
"GSE134347","GSM3942708","Non-infectious ICU",9.588612822,1.48240737301798,1.42279389180103,1.47092218780814,0.0596134812169582
"GSE134347","GSM3942709","Non-infectious ICU",9.947525697,1.56099450359094,1.22815609723271,1.46031678813833,0.332838406358234
"GSE134347","GSM3942710","Sepsis",9.897813916,1.55654838971928,1.07926353787346,1.41888393728179,0.477284851845815
"GSE134347","GSM3942711","Sepsis",9.351475332,1.48456570150527,1.10564280196794,1.46416722565382,0.378922899537329
"GSE134347","GSM3942712","Non-infectious ICU",8.49518961,1.3586417332335,1.10413516146608,1.37458066127933,0.254506571767419
"GSE134347","GSM3942713","Sepsis",9.912256858,1.49512409224839,1.23992991405162,1.50636995844823,0.255194178196764
"GSE134347","GSM3942714","Sepsis",9.480487153,1.56834226582722,0.641609392208427,1.43114581164907,0.926732873618795
"GSE134347","GSM3942715","Sepsis",10.00468313,1.55866996912435,1.01489879630178,1.47055510577821,0.543771172822567
"GSE134347","GSM3942716","Sepsis",9.209703256,1.49295067045886,0.90643397986108,1.44118556858515,0.586516690597784
"GSE134347","GSM3942717","Sepsis",9.539934978,1.56245366490978,1.24972864021515,1.39880483435339,0.312725024694632
"GSE134347","GSM3942718","Sepsis",9.471118962,1.54550673467753,1.12210930788705,1.45928977227332,0.423397426790487
"GSE134347","GSM3942719","Sepsis",10.12994643,1.55107496384961,0.913398733867456,1.45858405468716,0.637676229982149
"GSE134347","GSM3942720","Sepsis",9.150298998,1.5361091214109,1.16672654535591,1.43316750565238,0.369382576054993
"GSE134347","GSM3942721","Sepsis",10.15641139,1.56831507638995,1.0496194143246,1.43539021537404,0.51869566206535
"GSE134347","GSM3942722","Sepsis",9.498221754,1.53557873953709,1.04774705592426,1.44087275133334,0.487831683612833
"GSE134347","GSM3942723","Non-infectious ICU",9.337909674,1.56087214756107,0.949453757691229,1.43271725532473,0.611418389869837
"GSE134347","GSM3942724","Sepsis",9.767554948,1.55349628072619,0.958400653471202,1.41418738114692,0.595095627254993
"GSE134347","GSM3942725","Sepsis",10.05414974,1.53916579088338,1.28667485514645,1.48543299631191,0.252490935736932
"GSE134347","GSM3942726","Non-infectious ICU",9.983097746,1.52800950135382,1.21047437518878,1.40564768078233,0.317535126165043
"GSE134347","GSM3942727","Sepsis",10.26736743,1.55606666215204,1.07563848527949,1.50866183387632,0.480428176872547
"GSE134347","GSM3942728","Sepsis",9.287997521,1.46383259947992,0.933763509925964,1.43184844503963,0.53006908955396
"GSE134347","GSM3942729","Sepsis",9.933835729,1.55987540576725,0.902621267757146,1.47498452646614,0.657254138010107
"GSE134347","GSM3942730","Sepsis",9.828714004,1.54488757492079,1.25853263514797,1.48054972630098,0.286354939772821
"GSE134347","GSM3942731","Sepsis",10.04621437,1.52427422067832,1.33453258194587,1.4914978992762,0.189741638732457
"GSE134347","GSM3942732","Non-infectious ICU",9.872857169,1.47877650801101,1.43640396776852,1.4841647751069,0.0423725402424853
"GSE134347","GSM3942733","Healthy",7.807491093,1.22956976440502,1.54329741979743,1.43665006822782,-0.313727655392415
"GSE134347","GSM3942734","Healthy",7.713276783,1.29166790752195,1.53197359223203,1.46205395833215,-0.240305684710082
"GSE134347","GSM3942735","Healthy",7.680125768,1.2878050234473,1.52541453599053,1.48715593330151,-0.237609512543233
