"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0010466","negative regulation of peptidase activity","4/231","28/9179",0.142857142857143,5.67656153370439,3.98188231291266,0.00497684358194538,0.158670797081227,0.143922541206464,"CR1/CST7/SERPINB1/SERPINB2",4
"BP","GO:0045920","negative regulation of exocytosis","4/231","28/9179",0.142857142857143,5.67656153370439,3.98188231291266,0.00497684358194538,0.158670797081227,0.143922541206464,"ANXA1/ATP9A/CEACAM1/RABGEF1",4
"BP","GO:0050866","negative regulation of cell activation","10/231","152/9179",0.0657894736842105,2.61420596946913,3.22423026811421,0.00498300912523146,0.158670797081227,0.143922541206464,"ANXA1/ARG1/BPI/CEACAM1/CR1/CST7/LDLR/PGLYRP1/RABGEF1/SAMSN1",10
"BP","GO:0032940","secretion by cell","22/231","483/9179",0.0455486542443064,1.80991817016662,2.93813651793725,0.00502225640757429,0.158670797081227,0.143922541206464,"ALOX5/ANXA1/ANXA3/ATP9A/CD177/CEACAM1/CKLF/ENY2/EXOC6/IL1RN/ITGAM/LIN7A/MAP2K6/MCTP1/MCTP2/OSM/P2RX1/PFKFB2/RABGEF1/RETN/STXBP2/TSPO",22
"BP","GO:0002833","positive regulation of response to biotic stimulus","16/231","310/9179",0.0516129032258065,2.05088674766094,3.02424146548904,0.00509816454834036,0.158670797081227,0.143922541206464,"ARG1/CLEC4E/EMILIN2/FLOT1/HMGB2/IL18RAP/IRAK3/LTF/MAP2K6/NAIP/NLRC4/PLSCR1/S100A8/SMPDL3A/TIFA/ZDHHC3",16
"BP","GO:1902106","negative regulation of leukocyte differentiation","7/231","84/9179",0.0833333333333333,3.31132756132756,3.41913948454317,0.00511175037782021,0.158670797081227,0.143922541206464,"ANXA1/CEACAM1/CR1/LTF/PGLYRP1/TNFAIP6/TRIB1",7
"BP","GO:0032612","interleukin-1 production","7/231","85/9179",0.0823529411764706,3.27237076648841,3.38164652855255,0.00545431658197961,0.165951632241815,0.150526631673601,"ANXA1/CEACAM1/IL1R2/LILRA5/NAIP/NLRC4/SERPINB1",7
"BP","GO:0032652","regulation of interleukin-1 production","7/231","85/9179",0.0823529411764706,3.27237076648841,3.38164652855255,0.00545431658197961,0.165951632241815,0.150526631673601,"ANXA1/CEACAM1/IL1R2/LILRA5/NAIP/NLRC4/SERPINB1",7
"BP","GO:0045332","phospholipid translocation","4/231","29/9179",0.137931034482759,5.48081803254217,3.88295885148444,0.00566105945339401,0.170553291179214,0.154700572059725,"ATP11B/ATP8B4/ATP9A/PLSCR1",4
"BP","GO:0007599","hemostasis","10/231","156/9179",0.0641025641025641,2.54717504717505,3.13143428282263,0.005971205978376,0.17815064050048,0.161591757084718,"CD59/CEACAM1/EMILIN2/ENTPD1/FCER1G/MAPK14/NFE2/P2RX1/PLSCR1/SERPINB2",10
"BP","GO:0002683","negative regulation of immune system process","18/231","373/9179",0.0482573726541555,1.91755161728352,2.906782984575,0.0061031367602347,0.179473903960886,0.162792024830331,"ANXA1/ARG1/BPI/CD55/CD59/CEACAM1/CR1/CST7/IRAK3/LDLR/LTF/MAPK14/PGLYRP1/RABGEF1/SAMSN1/SMPDL3A/TNFAIP6/TRIB1",18
"BP","GO:0006720","isoprenoid metabolic process","6/231","66/9179",0.0909090909090909,3.61235733963007,3.42208580323665,0.00614254221860228,0.179473903960886,0.162792024830331,"CYP1B1/DHRS9/IDI1/PDSS1/PECR/PLB1",6
"BP","GO:1903707","negative regulation of hemopoiesis","7/231","87/9179",0.0804597701149425,3.19714385231627,3.30830418152373,0.00619076922221084,0.179473903960886,0.162792024830331,"ANXA1/CEACAM1/CR1/LTF/PGLYRP1/TNFAIP6/TRIB1",7
"BP","GO:0003013","circulatory system process","16/231","317/9179",0.0504731861198738,2.00559902768105,2.92755883570515,0.00629393370438972,0.180582171599806,0.163797280352231,"ADM/ASPH/C3AR1/CEACAM1/EMILIN2/FGF13/GCLM/IER3/KCNE1/KCNMA1/MAP2K6/MEF2A/NDST2/P2RX1/PDE4D/TBC1D8",16
"BP","GO:0002701","negative regulation of production of molecular mediator of immune response","4/231","30/9179",0.133333333333333,5.2981240981241,3.78852182105438,0.00640529017389484,0.180582171599806,0.163797280352231,"ARG1/CR1/IRAK3/RABGEF1",4
"BP","GO:0140353","lipid export from cell","4/231","30/9179",0.133333333333333,5.2981240981241,3.78852182105438,0.00640529017389484,0.180582171599806,0.163797280352231,"MAP2K6/RETN/SAR1B/TSPO",4
"BP","GO:0071216","cellular response to biotic stimulus","11/231","183/9179",0.0601092896174863,2.38849856882644,3.04833917141633,0.00647328751399043,0.180840113913569,0.164031247244465,"BPI/CD55/FCAR/HMGB2/IRAK3/LTF/MAPK14/MMP8/MMP9/TRIB1/TSPO",11
"BP","GO:1903531","negative regulation of secretion by cell","7/231","88/9179",0.0795454545454545,3.16081267217631,3.27242464129534,0.00658566404410435,0.181107834298659,0.164274083348296,"ANXA1/ATP9A/CEACAM1/ENY2/OSM/RABGEF1/TSPO",7
"BP","GO:0023061","signal release","14/231","263/9179",0.0532319391634981,2.11522064754004,2.948293226928,0.00660074111339076,0.181107834298659,0.164274083348296,"ALOX5/ANXA1/ENY2/IL1RN/LIN7A/MAP2K6/MCTP1/MCTP2/OSM/P2RX1/PFKFB2/RETN/STXBP2/TSPO",14
"BP","GO:0098543","detection of other organism","3/231","16/9179",0.1875,7.45048701298701,4.14906923729129,0.00691330211803272,0.184679515923718,0.167513781549319,"NAIP/NLRC4/PGLYRP1",3
"BP","GO:0005975","carbohydrate metabolic process","18/231","378/9179",0.0476190476190476,1.89218717790146,2.8461179596662,0.00697758850804209,0.184679515923718,0.167513781549319,"B4GALT5/CHIT1/GK/GM2A/GRB10/GYG1/HK3/IER3/LDHA/MAPK14/NDST2/PFKFB2/PFKFB3/PGD/PPP1R3D/ST6GALNAC3/TFF3/WIPI1",18
"BP","GO:0006066","alcohol metabolic process","12/231","211/9179",0.0568720379146919,2.25986335938943,2.97463649788988,0.00700214952405221,0.184679515923718,0.167513781549319,"ACER3/CYP1B1/DHRS9/ERLIN1/GK/IDI1/ITPKC/LDLR/PECR/PLB1/SPTLC2/SULT1B1",12
"BP","GO:0060326","cell chemotaxis","11/231","185/9179",0.0594594594594595,2.36267696267696,3.00828768144396,0.00700786630375198,0.184679515923718,0.167513781549319,"ALOX5/ANXA1/BST1/C3AR1/CKLF/FCER1G/HGF/HMGB2/S100A12/S100A8/TNFAIP6",11
"BP","GO:0006091","generation of precursor metabolites and energy","16/231","321/9179",0.0498442367601246,1.98060713948564,2.87340443682773,0.00707331791822371,0.184679515923718,0.167513781549319,"BLOC1S1/COX7B/GRB10/GYG1/HK3/IER3/LDHA/NDUFA4/NDUFB1/NDUFB3/PFKFB2/PFKFB3/PGD/POR/PPP1R3D/WIPI1",16
"BP","GO:0002369","T cell cytokine production","4/231","31/9179",0.129032258064516,5.12721686915235,3.69821442140049,0.00721169603346766,0.184679515923718,0.167513781549319,"ARG1/CD55/IL18R1/IL1R1",4
"BP","GO:0002724","regulation of T cell cytokine production","4/231","31/9179",0.129032258064516,5.12721686915235,3.69821442140049,0.00721169603346766,0.184679515923718,0.167513781549319,"ARG1/CD55/IL18R1/IL1R1",4
"BP","GO:0034204","lipid translocation","4/231","31/9179",0.129032258064516,5.12721686915235,3.69821442140049,0.00721169603346766,0.184679515923718,0.167513781549319,"ATP11B/ATP8B4/ATP9A/PLSCR1",4
"BP","GO:0038093","Fc receptor signaling pathway","5/231","49/9179",0.102040816326531,4.05468680978885,3.44466006190856,0.00748665998956095,0.185651345213567,0.168395280499263,"CLEC4D/CLEC4E/FCAR/FCER1G/FCGR1A",5
"BP","GO:0010817","regulation of hormone levels","14/231","267/9179",0.052434456928839,2.08353194870049,2.88686710578886,0.0075052345163419,0.185651345213567,0.168395280499263,"ADM/ALOX5/ANXA1/CYP1B1/DHRS9/ENY2/IL1RN/NDST2/OSM/PFKFB2/PLB1/RETN/SULT1B1/TSPO",14
"BP","GO:0002275","myeloid cell activation involved in immune response","6/231","69/9179",0.0869565217391304,3.45529832486354,3.28917252085581,0.00761633367114711,0.185651345213567,0.168395280499263,"ANXA3/CD177/FCER1G/ITGAM/RABGEF1/STXBP2",6
"BP","GO:0007229","integrin-mediated signaling pathway","6/231","69/9179",0.0869565217391304,3.45529832486354,3.28917252085581,0.00761633367114711,0.185651345213567,0.168395280499263,"BST1/CD177/CD63/CEACAM1/ITGA7/ITGAM",6
"BP","GO:0002695","negative regulation of leukocyte activation","9/231","137/9179",0.0656934306569343,2.61038961038961,3.05123755533866,0.00764191248550593,0.185651345213567,0.168395280499263,"ANXA1/ARG1/BPI/CR1/CST7/LDLR/PGLYRP1/RABGEF1/SAMSN1",9
"BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","9/231","137/9179",0.0656934306569343,2.61038961038961,3.05123755533866,0.00764191248550593,0.185651345213567,0.168395280499263,"ANXA3/IL18R1/IL18RAP/IRAK3/LTF/NLRC4/PSMA6/S100A12/S100A8",9
"BP","GO:0055086","nucleobase-containing small molecule metabolic process","20/231","441/9179",0.0453514739229025,1.80208302657282,2.77363704706575,0.00771016135582848,0.185651345213567,0.168395280499263,"CDADC1/ENTPD1/ENTPD7/FAR2/GLRX/HK3/IER3/LDHA/NDUFB1/NDUFB3/PDE4D/PFKFB2/PFKFB3/PGD/SMPDL3A/SULT1B1/TP53I3/TSPO/UPP1/VNN1",20
"BP","GO:0002819","regulation of adaptive immune response","10/231","162/9179",0.0617283950617284,2.45283523061301,2.99750464042574,0.00773295547912025,0.185651345213567,0.168395280499263,"ANXA1/ARG1/BATF/CD55/CEACAM1/CR1/FCGR1A/IL18R1/IL1R1/SAMSN1",10
"BP","GO:0017157","regulation of exocytosis","8/231","114/9179",0.0701754385964912,2.78848636743374,3.08724562957434,0.00796424252151452,0.187583959723214,0.17014826086186,"ANXA1/ATP9A/CD177/CEACAM1/ITGAM/P2RX1/RABGEF1/STXBP2",8
"BP","GO:0006643","membrane lipid metabolic process","9/231","138/9179",0.0652173913043478,2.59147374364766,3.02654973800771,0.00800129420080307,0.187583959723214,0.17014826086186,"ACER3/B3GNT5/B4GALT5/CYP1B1/GM2A/P2RX1/SPTLC2/ST6GALNAC3/UGCG",9
"BP","GO:0050777","negative regulation of immune response","10/231","163/9179",0.0613496932515337,2.43778716171354,2.97576396915658,0.00806195290228641,0.187583959723214,0.17014826086186,"ANXA1/ARG1/CD55/CD59/CEACAM1/CR1/IRAK3/MAPK14/PGLYRP1/SAMSN1",10
"BP","GO:0038094","Fc-gamma receptor signaling pathway","4/231","32/9179",0.125,4.96699134199134,3.61171881122713,0.00808234827154748,0.187583959723214,0.17014826086186,"CLEC4D/CLEC4E/FCER1G/FCGR1A",4
"BP","GO:0034656","nucleobase-containing small molecule catabolic process","3/231","17/9179",0.176470588235294,7.0122230710466,3.98640511756235,0.00824075319317734,0.187583959723214,0.17014826086186,"CDADC1/ENTPD7/UPP1",3
"BP","GO:0046835","carbohydrate phosphorylation","3/231","17/9179",0.176470588235294,7.0122230710466,3.98640511756235,0.00824075319317734,0.187583959723214,0.17014826086186,"HK3/PFKFB2/PFKFB3",3
"BP","GO:0090313","regulation of protein targeting to membrane","3/231","17/9179",0.176470588235294,7.0122230710466,3.98640511756235,0.00824075319317734,0.187583959723214,0.17014826086186,"ITGAM/KCNE1/STOM",3
"BP","GO:0002718","regulation of cytokine production involved in immune response","7/231","92/9179",0.0760869565217391,3.0233860342556,3.13385881279696,0.00835482482294589,0.187957772931978,0.170487328591596,"ARG1/CD55/IL18R1/IL1R1/IRAK3/RABGEF1/UBE2J1",7
"BP","GO:0009166","nucleotide catabolic process","8/231","115/9179",0.0695652173913043,2.76423865989083,3.05888630595953,0.00837950370702275,0.187957772931978,0.170487328591596,"ENTPD7/HK3/IER3/LDHA/PDE4D/PFKFB2/PFKFB3/UPP1",8
"BP","GO:0045088","regulation of innate immune response","17/231","357/9179",0.0476190476190476,1.89218717790146,2.76263549684238,0.00864639341216,0.192538890982375,0.174642637340959,"ARG1/CEACAM1/CLEC4E/CR1/FLOT1/HMGB2/IL18RAP/IRAK3/LTF/MAP2K6/NAIP/NLRC4/PLSCR1/S100A8/SMPDL3A/TIFA/ZDHHC3",17
"BP","GO:0002367","cytokine production involved in immune response","7/231","93/9179",0.0752688172043011,2.99087650700554,3.10039093745387,0.00884703480885424,0.194871553318371,0.176758481575367,"ARG1/CD55/IL18R1/IL1R1/IRAK3/RABGEF1/UBE2J1",7
"BP","GO:0002250","adaptive immune response","17/231","358/9179",0.0474860335195531,1.88690173885705,2.75026877152746,0.00887797509423104,0.194871553318371,0.176758481575367,"ANXA1/ARG1/BATF/BMX/CD55/CEACAM1/CLEC4D/CR1/ENTPD7/FCER1G/FCGR1A/IL18R1/IL18RAP/IL1R1/LILRA6/SAMSN1/SOCS3",17
"BP","GO:1902622","regulation of neutrophil migration","4/231","33/9179",0.121212121212121,4.81647645284009,3.52875078295326,0.00901922591689384,0.196567952075282,0.17829720214957,"BST1/C3AR1/IL1R1/TNFAIP6",4
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","14/231","274/9179",0.0510948905109489,2.03030303030303,2.78189238434485,0.00932360142355049,0.201770613905427,0.183016282947084,"BMX/C3AR1/CEACAM1/CLEC4D/CLEC4E/CR1/FCAR/FCER1G/FCGR1A/ITGAM/LTF/PDE4D/PLSCR1/RABGEF1",14
"BP","GO:0030595","leukocyte chemotaxis","9/231","143/9179",0.0629370629370629,2.50086277359005,2.9062831388885,0.00999504647911389,0.213919492323726,0.19403593802498,"ALOX5/ANXA1/BST1/C3AR1/CKLF/FCER1G/S100A12/S100A8/TNFAIP6",9
"BP","GO:0097035","regulation of membrane lipid distribution","4/231","34/9179",0.117647058823529,4.67481538069773,3.44905530251035,0.0100242131124688,0.213919492323726,0.19403593802498,"ATP11B/ATP8B4/ATP9A/PLSCR1",4
"BP","GO:0007586","digestion","5/231","53/9179",0.0943396226415094,3.74867271093686,3.22431721664067,0.0103922628774149,0.216402961125399,0.196288571449143,"CHIT1/LDLR/SLC26A6/TFF3/UGCG",5
"BP","GO:1903533","regulation of protein targeting","5/231","53/9179",0.0943396226415094,3.74867271093686,3.22431721664067,0.0103922628774149,0.216402961125399,0.196288571449143,"ITGAM/KCNE1/SH3GLB1/STOM/UBL5",5
"BP","GO:0046467","membrane lipid biosynthetic process","7/231","96/9179",0.0729166666666667,2.89741161616162,3.00261426395984,0.0104515065095611,0.216402961125399,0.196288571449143,"ACER3/B3GNT5/B4GALT5/P2RX1/SPTLC2/ST6GALNAC3/UGCG",7
"BP","GO:0051048","negative regulation of secretion","7/231","96/9179",0.0729166666666667,2.89741161616162,3.00261426395984,0.0104515065095611,0.216402961125399,0.196288571449143,"ANXA1/ATP9A/CEACAM1/ENY2/OSM/RABGEF1/TSPO",7
"BP","GO:0050900","leukocyte migration","13/231","250/9179",0.052,2.0662683982684,2.74632645029525,0.0104926915742546,0.216402961125399,0.196288571449143,"ALOX5/ANXA1/BST1/C3AR1/CD177/CKLF/FCER1G/IL1R1/ITGA7/RABGEF1/S100A12/S100A8/TNFAIP6",13
"BP","GO:0006909","phagocytosis","10/231","170/9179",0.0588235294117647,2.33740769034887,2.82791930259629,0.010676748765274,0.218730993037913,0.19840021565225,"ANXA1/ANXA3/FCER1G/FCGR1A/ITGAM/JMJD6/LDLR/PLSCR1/RAB20/SNX3",10
"BP","GO:0032787","monocarboxylic acid metabolic process","17/231","366/9179",0.046448087431694,1.84565798500225,2.65271406781425,0.0109151881044994,0.222134920828653,0.201487752531993,"ALOX5/CEACAM1/CYP1B1/DHRS9/ECHDC3/ERLIN1/HK3/HPGD/IER3/LDHA/MAPK14/MTHFS/OLAH/PECR/PFKFB2/PFKFB3/VNN1",17
"BP","GO:0006497","protein lipidation","4/231","35/9179",0.114285714285714,4.54124922696351,3.37240275269576,0.0110990968936454,0.222931686180988,0.202210459522584,"UGCG/WIPI1/ZDHHC19/ZDHHC3",4
"BP","GO:0034308","primary alcohol metabolic process","5/231","54/9179",0.0925925925925926,3.67925284591951,3.17256970598908,0.0112240728592759,0.222931686180988,0.202210459522584,"CYP1B1/DHRS9/PECR/PLB1/SULT1B1",5
"BP","GO:0005976","polysaccharide metabolic process","6/231","75/9179",0.08,3.17887445887446,3.0441338482951,0.0113021010491504,0.222931686180988,0.202210459522584,"CHIT1/GRB10/GYG1/NDST2/PPP1R3D/WIPI1",6
"BP","GO:0008299","isoprenoid biosynthetic process","3/231","19/9179",0.157894736842105,6.27409432672591,3.69737912916652,0.011317065748205,0.222931686180988,0.202210459522584,"DHRS9/IDI1/PDSS1",3
"BP","GO:0098581","detection of external biotic stimulus","3/231","19/9179",0.157894736842105,6.27409432672591,3.69737912916652,0.011317065748205,0.222931686180988,0.202210459522584,"NAIP/NLRC4/PGLYRP1",3
"BP","GO:0010563","negative regulation of phosphorus metabolic process","10/231","172/9179",0.0581395348837209,2.31022853115876,2.78700805085409,0.0115307633291068,0.223019421699092,0.202290040131946,"CDKN2C/CDKN2D/CEACAM1/GADD45A/IER3/IRAK3/PDE4D/SAMSN1/TRIB1/TSPO",10
"BP","GO:0045936","negative regulation of phosphate metabolic process","10/231","172/9179",0.0581395348837209,2.31022853115876,2.78700805085409,0.0115307633291068,0.223019421699092,0.202290040131946,"CDKN2C/CDKN2D/CEACAM1/GADD45A/IER3/IRAK3/PDE4D/SAMSN1/TRIB1/TSPO",10
"BP","GO:0009132","nucleoside diphosphate metabolic process","7/231","98/9179",0.0714285714285714,2.8382807668522,2.93951088219995,0.0116326556201871,0.223019421699092,0.202290040131946,"ENTPD1/ENTPD7/HK3/IER3/LDHA/PFKFB2/PFKFB3",7
"BP","GO:0030168","platelet activation","7/231","98/9179",0.0714285714285714,2.8382807668522,2.93951088219995,0.0116326556201871,0.223019421699092,0.202290040131946,"CEACAM1/EMILIN2/ENTPD1/FCER1G/MAPK14/P2RX1/PLSCR1",7
"BP","GO:0050865","regulation of cell activation","20/231","459/9179",0.0435729847494553,1.73141310396212,2.58302057818186,0.0116843888361711,0.223019421699092,0.202290040131946,"ANXA1/ARG1/BATF/BPI/BST1/CD55/CEACAM1/CLEC4D/CR1/CST7/EMILIN2/FCER1G/LDLR/LILRA5/MMP8/PGLYRP1/PLSCR1/RABGEF1/SAMSN1/VNN1",20
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","9/231","147/9179",0.0612244897959184,2.43281208587331,2.81366875566442,0.0118431633564245,0.223991800252811,0.203172037292358,"ANXA1/ARG1/BATF/CD55/CEACAM1/CR1/FCGR1A/IL18R1/IL1R1",9
"BP","GO:0009191","ribonucleoside diphosphate catabolic process","6/231","76/9179",0.0789473684210526,3.13704716336295,3.00570020246346,0.0120204548631008,0.223991800252811,0.203172037292358,"ENTPD7/HK3/IER3/LDHA/PFKFB2/PFKFB3",6
"BP","GO:0150076","neuroinflammatory response","5/231","55/9179",0.0909090909090909,3.61235733963007,3.12203896034885,0.0121001779760832,0.223991800252811,0.203172037292358,"CST7/ITGAM/LDLR/MMP8/MMP9",5
"BP","GO:0001774","microglial cell activation","4/231","36/9179",0.111111111111111,4.41510341510341,3.29858575244913,0.0122455653896753,0.223991800252811,0.203172037292358,"CST7/ITGAM/LDLR/MMP8",4
"BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","4/231","36/9179",0.111111111111111,4.41510341510341,3.29858575244913,0.0122455653896753,0.223991800252811,0.203172037292358,"CEACAM1/LTF/TNFAIP6/TRIB1",4
"BP","GO:0032715","negative regulation of interleukin-6 production","4/231","36/9179",0.111111111111111,4.41510341510341,3.29858575244913,0.0122455653896753,0.223991800252811,0.203172037292358,"BPI/HGF/IRAK3/RABGEF1",4
"BP","GO:0071320","cellular response to cAMP","4/231","36/9179",0.111111111111111,4.41510341510341,3.29858575244913,0.0122455653896753,0.223991800252811,0.203172037292358,"CYP1B1/KCNE1/PDE4D/SLC26A6",4
"BP","GO:0006612","protein targeting to membrane","6/231","77/9179",0.0779220779220779,3.09630629111149,2.96789623995449,0.0127703909346004,0.23084359612957,0.209386967150599,"ITGAM/KCNE1/RABGEF1/STOM/ZDHHC19/ZDHHC3",6
"BP","GO:0046683","response to organophosphorus","6/231","77/9179",0.0779220779220779,3.09630629111149,2.96789623995449,0.0127703909346004,0.23084359612957,0.209386967150599,"ASPH/CYP1B1/KCNE1/P2RX1/PDE4D/SLC26A6",6
"BP","GO:0009259","ribonucleotide metabolic process","12/231","229/9179",0.0524017467248908,2.08223217830205,2.6646716120099,0.0129414065471037,0.232566914147658,0.210950104873687,"ENTPD7/HK3/IER3/LDHA/NDUFB1/NDUFB3/PDE4D/PFKFB2/PFKFB3/SULT1B1/TSPO/UPP1",12
"BP","GO:0051346","negative regulation of hydrolase activity","5/231","56/9179",0.0892857142857143,3.54785095856524,3.07267215291263,0.0130215942002934,0.232647435915707,0.211023142242208,"CR1/CST7/SERPINB1/SERPINB2/SORT1",5
"BP","GO:0001959","regulation of cytokine-mediated signaling pathway","8/231","125/9179",0.064,2.54309956709957,2.79090940864635,0.0134746310939718,0.239349950010261,0.217102665876709,"ARG1/IL1R1/IL1R2/IL1RN/IRAK3/MMP8/NAIP/RABGEF1",8
"BP","GO:0007596","blood coagulation","9/231","151/9179",0.0596026490066225,2.36836673260514,2.72403218492564,0.0139357949618157,0.246118953549768,0.223242498843848,"CD59/CEACAM1/EMILIN2/ENTPD1/FCER1G/MAPK14/P2RX1/PLSCR1/SERPINB2",9
"BP","GO:0043603","amide metabolic process","14/231","289/9179",0.0484429065743945,1.9249239802873,2.56697186846883,0.0143854307112313,0.251172889634169,0.227826677771175,"ACER3/ARG1/B4GALT5/FAR2/GCLM/GM2A/LDLR/MTHFS/OPLAH/P2RX1/SPTLC2/ST6GALNAC3/UGCG/VNN1",14
"BP","GO:0045089","positive regulation of innate immune response","14/231","289/9179",0.0484429065743945,1.9249239802873,2.56697186846883,0.0143854307112313,0.251172889634169,0.227826677771175,"CLEC4E/FLOT1/HMGB2/IL18RAP/IRAK3/LTF/MAP2K6/NAIP/NLRC4/PLSCR1/S100A8/SMPDL3A/TIFA/ZDHHC3",14
"BP","GO:0050817","coagulation","9/231","152/9179",0.0592105263157895,2.35278537252221,2.70206629565541,0.0144992570074749,0.251730038327516,0.228332040177184,"CD59/CEACAM1/EMILIN2/ENTPD1/FCER1G/MAPK14/P2RX1/PLSCR1/SERPINB2",9
"BP","GO:0002269","leukocyte activation involved in inflammatory response","4/231","38/9179",0.105263157894737,4.1827295511506,3.15872421140254,0.0147595064571855,0.253385270072241,0.229833420162465,"CST7/ITGAM/LDLR/MMP8",4
"BP","GO:0042158","lipoprotein biosynthetic process","4/231","38/9179",0.105263157894737,4.1827295511506,3.15872421140254,0.0147595064571855,0.253385270072241,0.229833420162465,"UGCG/WIPI1/ZDHHC19/ZDHHC3",4
"BP","GO:0001573","ganglioside metabolic process","3/231","21/9179",0.142857142857143,5.67656153370439,3.44709307379147,0.0149711634830774,0.254178924770701,0.230553305630643,"B4GALT5/GM2A/ST6GALNAC3",3
"BP","GO:0010951","negative regulation of endopeptidase activity","3/231","21/9179",0.142857142857143,5.67656153370439,3.44709307379147,0.0149711634830774,0.254178924770701,0.230553305630643,"CR1/SERPINB1/SERPINB2",3
"BP","GO:1903305","regulation of regulated secretory pathway","6/231","80/9179",0.075,2.98019480519481,2.85807161498368,0.0152163426496097,0.256702568392604,0.232842379674795,"CD177/CEACAM1/ITGAM/P2RX1/RABGEF1/STXBP2",6
