"fold","strategy","algorithm","gene"
"Fold3.Rep04","weighted","Ranger","RABL2A"
"Fold3.Rep04","weighted","Ranger","MAN1C1"
"Fold3.Rep04","weighted","Ranger","MTR"
"Fold3.Rep04","weighted","Ranger","PRKCQ"
"Fold3.Rep04","weighted","Ranger","ZNF549"
"Fold3.Rep04","weighted","Ranger","RNASEN"
"Fold3.Rep04","weighted","Ranger","NLRC3"
"Fold3.Rep04","weighted","Ranger","CCR6"
"Fold3.Rep04","weighted","Ranger","ZNHIT6"
"Fold3.Rep04","weighted","Ranger","NR1D2"
"Fold3.Rep04","weighted","Ranger","FAM43A"
"Fold3.Rep04","weighted","Ranger","SAMD3"
"Fold3.Rep04","weighted","Ranger","RABL2B"
"Fold3.Rep04","weighted","Ranger","KDM2B"
"Fold3.Rep04","weighted","Ranger","TXN"
"Fold3.Rep04","weighted","Ranger","BCKDHB"
"Fold3.Rep04","weighted","Ranger","SLC7A6"
"Fold3.Rep04","weighted","Ranger","SSBP2"
"Fold3.Rep04","weighted","Ranger","STMN3"
"Fold3.Rep04","weighted","Ranger","PAQR8"
"Fold3.Rep04","weighted","Ranger","Septin 1"
"Fold3.Rep04","weighted","Ranger","SIDT1"
"Fold3.Rep04","weighted","Ranger","GAL3ST4"
"Fold3.Rep04","weighted","Ranger","PATZ1"
"Fold3.Rep04","weighted","Ranger","FLT3LG"
"Fold3.Rep04","weighted","Ranger","BACH2"
"Fold3.Rep04","weighted","Ranger","IL11RA"
"Fold3.Rep04","weighted","Ranger","NPAT"
"Fold3.Rep04","weighted","Ranger","RNF125"
"Fold3.Rep04","weighted","Ranger","METTL9"
"Fold3.Rep04","weighted","Ranger","TRA@"
"Fold3.Rep04","weighted","Ranger","C12orf65"
"Fold3.Rep04","weighted","Ranger","GADD45A"
"Fold3.Rep04","weighted","Ranger","UPP1"
"Fold3.Rep04","weighted","Ranger","KLRG1"
"Fold3.Rep04","weighted","Ranger","ANAPC1"
"Fold3.Rep04","weighted","Ranger","C19orf29"
"Fold3.Rep04","weighted","Ranger","RFTN1"
"Fold3.Rep04","weighted","Ranger","CLEC4D"
"Fold3.Rep04","weighted","Ranger","EOMES"
"Fold3.Rep04","weighted","Ranger","PID1"
"Fold3.Rep04","weighted","Ranger","GLOD4"
"Fold3.Rep04","weighted","Ranger","EVL"
"Fold3.Rep04","weighted","Ranger","SIGLECP3"
"Fold3.Rep04","weighted","Ranger","SGK223"
"Fold3.Rep04","weighted","Ranger","GCET2"
"Fold3.Rep04","weighted","Ranger","HP"
"Fold3.Rep04","weighted","Ranger","FCER1A"
