"sample_id","group","PC1","PC2"
"GSM1692147","Sepsis",3.18089679437707,-22.8523734749876
"GSM1692148","Sepsis",-13.7912341284145,0.576422142153851
"GSM1692149","Sepsis",2.52575049852835,13.1815684995997
"GSM1692150","Sepsis",-1.65890821067346,19.8075770923553
"GSM1692151","Sepsis",13.6868955186234,-4.21771719186598
"GSM1692152","Sepsis",11.5316630537389,4.04364840136861
"GSM1692153","Sepsis",0.637691028578353,-14.1036621712792
"GSM1692154","Sepsis",-10.605862780579,-1.19655542399262
"GSM1692155","Sepsis",-5.43945174080667,-10.3560877017519
"GSM1692156","Sepsis",-32.5688706286319,0.496000878077
"GSM1692157","Sepsis",3.13833502086952,-19.8021034198106
"GSM1692158","Sepsis",-8.93914115638008,6.5949525433641
"GSM1692159","Sepsis",21.577927124111,-2.23327280365008
"GSM1692160","Sepsis",39.1793287379522,-38.929642214354
"GSM1692161","Sepsis",18.4419749880392,9.62903756439029
"GSM1692162","Sepsis",8.07620531787916,-5.63991887805962
"GSM1692163","Sepsis",24.5995565410162,-1.46081538471049
"GSM1692164","Sepsis",21.4695770698882,-7.48841029916905
"GSM1692165","Sepsis",15.131037463244,-7.14639585407444
"GSM1692166","Sepsis",-0.647404448546083,-31.6195642385371
"GSM1692167","Sepsis",-17.3524595019688,22.8401215131093
"GSM1692168","Sepsis",32.0838072158002,0.207308179832562
"GSM1692169","Sepsis",1.66899643109959,1.64774706202045
"GSM1692170","Sepsis",-11.9932971561255,-18.1081820037434
"GSM1692171","Sepsis",37.1104973566687,-19.1357159738124
"GSM1692172","Sepsis",-1.00199716805215,12.5772613499162
"GSM1692173","Sepsis",-20.0411437857226,9.37998264156036
"GSM1692174","Sepsis",-7.70930876002638,-26.1161506768216
"GSM1692175","Sepsis",13.4656301475572,2.8784578004145
"GSM1692176","Sepsis",25.3506249542064,26.375431404537
"GSM1692177","Sepsis",22.0824295772402,-29.6589919496598
"GSM1692178","Sepsis",-42.3083681839107,2.19679484387536
"GSM1692179","Sepsis",-7.61375069790135,-4.94550573844072
"GSM1692180","Sepsis",12.6452500465002,-7.00248220115359
"GSM1692181","Sepsis",8.13523291486014,-17.782066528888
"GSM1692182","Sepsis",-3.12440099111319,13.9844380111904
"GSM1692183","Sepsis",9.20311901525284,21.374149262258
"GSM1692184","Sepsis",-2.43779693218841,-28.2302005082979
"GSM1692185","Sepsis",-16.9400452716299,6.65772676361318
"GSM1692186","Sepsis",-45.7221447257176,-0.947312235895176
"GSM1692187","Sepsis",-26.915447387676,11.030854210045
"GSM1692188","Sepsis",40.89459548829,-10.2128317568192
"GSM1692189","Sepsis",9.66470600386167,-2.68382078441675
"GSM1692190","Sepsis",14.2251347777992,-13.0551487043008
"GSM1692191","Sepsis",-18.8527992721059,-5.30770150630625
"GSM1692192","Sepsis",-30.2939452436116,-9.01056925201483
"GSM1692193","Sepsis",14.2126793725173,5.2672560106652
"GSM1692194","Sepsis",-3.75006358887777,-12.1534670538064
"GSM1692195","Sepsis",-8.3255218564807,3.2866698353005
"GSM1692196","Sepsis",-8.22192965600431,-20.1938777109575
"GSM1692197","Sepsis",14.2522020048009,28.4985328662725
"GSM1692198","Sepsis",13.9466674032958,-29.5425333888558
"GSM1692199","Sepsis",-7.61153151630418,3.31812272883553
"GSM1692200","Sepsis",6.14754156021099,-9.62081553037079
"GSM1692201","Sepsis",21.7688676379853,-24.8969377199803
"GSM1692202","Sepsis",9.91968339393155,6.06590630383103
"GSM1692203","Sepsis",-17.1862635718897,-0.816661009737543
"GSM1692204","Sepsis",-13.7908470900794,10.3078804112213
"GSM1692205","Sepsis",46.0091257625174,-18.8485359666785
"GSM1692206","Sepsis",12.9094494821364,-7.36924527267692
"GSM1692207","Sepsis",3.41867059955533,-27.6495351708383
"GSM1692208","Sepsis",10.9720366360624,-25.4309533022042
"GSM1692209","Sepsis",9.20509108441544,8.11657002516175
"GSM1692210","Sepsis",16.2473577317661,32.0085457562452
"GSM1692211","Sepsis",-1.98674316782781,10.0354640355571
"GSM1692212","Sepsis",-39.5109961901038,-5.58423953216095
"GSM1692213","Sepsis",-3.95887840631404,-19.9465024442982
"GSM1692214","Sepsis",-3.36922484244425,-3.97599785658047
"GSM1692215","Sepsis",5.93116113341277,10.8292922753239
"GSM1692216","Sepsis",0.703634258617551,19.8720017806474
"GSM1692217","Sepsis",-46.8958988303343,5.25711177406506
"GSM1692218","Sepsis",-17.7102851413899,-0.313294181602925
"GSM1692219","Sepsis",-7.87820714837257,3.49065980416975
"GSM1692220","Sepsis",8.19954272229202,5.14922406171886
"GSM1692221","Sepsis",3.64640234734144,1.33244066327274
"GSM1692222","Sepsis",7.98459567676106,-8.16124386872903
"GSM1692223","Sepsis",-26.4708712962362,-0.0844660134319035
"GSM1692224","Sepsis",-22.6020528928174,8.42311681541607
"GSM1692225","Sepsis",16.3999113128714,-8.49702472729362
"GSM1692226","Sepsis",-28.7026513239574,-12.1230431238942
"GSM1692227","Sepsis",-8.73068723105895,12.2719433725903
"GSM1692228","Sepsis",-1.74013189305392,-2.0567274275505
"GSM1692229","Sepsis",-11.8549111286896,-0.600132163718268
"GSM1692230","Sepsis",25.2159820338473,-7.4314320556521
"GSM1692231","Sepsis",-17.9014967648383,17.2125211845777
"GSM1692232","Sepsis",-11.8914301913336,-12.3057603788064
"GSM1692233","Sepsis",7.52392467839441,1.09901031198539
"GSM1692234","Sepsis",40.086184272914,-31.6951101872953
"GSM1692235","Sepsis",49.493907664787,-44.7314483713544
"GSM1692237","Sepsis",-2.72230505256424,8.05367134872291
"GSM1692238","Sepsis",1.41528225893146,-37.380034661224
"GSM1692239","Sepsis",15.6028055559656,-11.0385318273722
"GSM1692240","Sepsis",-11.5906586905362,3.40664837511411
"GSM1692241","Sepsis",-10.9017555380656,-6.20676486910915
"GSM1692242","Sepsis",28.3557147912018,-13.7003872292537
"GSM1692243","Sepsis",-3.79460243512891,-26.6496015905633
"GSM1692244","Sepsis",23.7049953394679,-4.53825246659704
"GSM1692245","Sepsis",9.4820628763241,-0.62406725865298
"GSM1692246","Sepsis",-5.23385600774308,52.1713458558171
"GSM1692247","Sepsis",25.3669386699772,9.83319643229203
"GSM1692248","Sepsis",-10.2492131535956,-6.84135191286648
"GSM1692249","Sepsis",-17.40596927038,-1.42264749121331
"GSM1692250","Sepsis",48.941925452801,31.7244477168633
"GSM1692251","Sepsis",24.7195253141168,-19.3216950710934
"GSM1692252","Sepsis",4.00057179959559,-2.7590580652128
"GSM1692253","Sepsis",11.2910675693529,-5.52342316290639
"GSM1692254","Sepsis",6.46832969592107,-14.1272490078505
"GSM1692255","Sepsis",-10.3548201892866,-3.38255856349125
"GSM1692256","Sepsis",-3.17741343775652,4.45899433906641
"GSM1692257","Sepsis",-29.8888906123058,-2.30010981522649
"GSM1692258","Sepsis",5.38944032286262,14.2109809211788
"GSM1692259","Sepsis",-23.0878687499217,10.3988646011057
"GSM1692260","Sepsis",-17.7813075613076,4.9033882711797
"GSM1692261","Sepsis",-21.7953522763491,-6.89818444014649
"GSM1692262","Sepsis",10.087168000235,1.98126065150838
"GSM1692263","Sepsis",-4.14472303325461,5.44509011529023
"GSM1692264","Sepsis",-24.9103761066497,18.9977698395109
"GSM1692265","Sepsis",-23.6308318830612,15.5557622263453
"GSM1692266","Sepsis",0.326029138303079,1.98411699946654
"GSM1692267","Sepsis",-24.9732077957497,10.9160149937235
"GSM1692268","Sepsis",2.46048441064906,2.48451502705445
"GSM1692269","Sepsis",-16.2403457865622,15.7558342311191
"GSM1692270","Sepsis",0.285180416551061,9.96286175453795
"GSM1692271","Sepsis",35.0322038979145,-23.0155996340669
"GSM1692272","Sepsis",-0.770514397618701,29.533510252367
"GSM1692273","Sepsis",1.94505757988465,-12.0290061472949
"GSM1692274","Sepsis",6.68407193704065,-1.13123848113334
"GSM1692275","Sepsis",-3.39231187228096,18.5920408858294
"GSM1692276","Sepsis",-6.41860040648876,-13.0195739989132
"GSM1692277","Sepsis",8.61181109580522,5.92376647060619
"GSM1692278","Sepsis",-7.23494427139297,-16.8639981850477
"GSM1692279","Sepsis",14.1005090115981,-14.3053163856726
"GSM1692280","Sepsis",2.6854758313561,6.25015808634704
"GSM1692281","Sepsis",34.9923917618491,13.901427833405
"GSM1692282","Sepsis",21.4895854533815,21.3603296104033
"GSM1692283","Sepsis",7.81240804343172,-6.12195411962181
"GSM1692284","Sepsis",-31.6173882574023,-9.92458831232578
"GSM1692286","Sepsis",19.7506926707978,6.95409024544546
"GSM1692287","Sepsis",-11.4382159052962,9.26015646448075
"GSM1692288","Sepsis",-37.6855816452214,-11.1924895859065
"GSM1692289","Sepsis",-3.08947432569898,-23.3285766100173
"GSM1692290","Sepsis",13.3318330234968,-8.3670524239199
"GSM1692291","Sepsis",14.8064363123738,-1.84653599965473
"GSM1692292","Sepsis",19.7794213838777,-3.83584695770906
"GSM1692293","Sepsis",15.9319801444865,5.18063172943738
"GSM1692294","Sepsis",7.59311893063773,-8.49193721007517
"GSM1692295","Sepsis",11.307381661508,-18.8756403856193
"GSM1692296","Sepsis",-39.088123918761,27.2949116656419
"GSM1692297","Sepsis",-0.754272136459784,10.745511503607
"GSM1692298","Sepsis",-8.02133433442589,6.69373951086456
"GSM1692299","Sepsis",-7.65090027152878,-35.3970687533253
"GSM1692300","Sepsis",14.3004384032675,10.7818597278796
"GSM1692301","Sepsis",23.9776078212001,-24.5043928518674
"GSM1692302","Sepsis",-33.3777289831232,-7.01415651446404
"GSM1692303","Sepsis",-18.4987710932509,3.85369518469801
"GSM1692304","Sepsis",-10.7679737477418,-9.91454217893772
"GSM1692305","Sepsis",-15.575364393048,-27.004950788204
"GSM1692306","Sepsis",5.55557200788409,-26.5385013926016
"GSM1692307","Sepsis",-11.9317687104009,-9.72355478041792
"GSM1692308","Sepsis",-53.3530191514723,-0.437070449593852
"GSM1692309","Sepsis",-27.6701797696363,26.941278270542
"GSM1692310","Sepsis",24.6293478573384,-17.0714315307674
"GSM1692311","Sepsis",4.51981849836094,-0.79000403503132
"GSM1692312","Sepsis",34.6719263677128,-45.0730619351011
"GSM1692313","Sepsis",29.6239538700202,-19.2544884607914
"GSM1692314","Sepsis",-4.61199108771109,-4.23300402299326
"GSM1692315","Sepsis",27.637057997573,18.8140855606125
"GSM1692316","Sepsis",-27.0855080150811,6.72949157921085
"GSM1692317","Sepsis",12.8198438747361,-3.47054777310946
"GSM1692318","Sepsis",-17.5755365108597,-0.41149392976861
"GSM1692319","Sepsis",-13.6212971274206,-14.9124375080648
"GSM1692320","Sepsis",-4.91781686871988,24.7146708411487
"GSM1692321","Sepsis",7.89742571037382,-10.475690559925
"GSM1692322","Sepsis",4.74157208408848,-20.0344495097543
"GSM1692323","Sepsis",-16.2222456860354,14.2353655983062
"GSM1692324","Sepsis",-5.06512626833218,8.85641381520178
"GSM1692326","Sepsis",-7.73804774412317,16.6627085741671
"GSM1692327","Sepsis",-33.9992144168287,-7.62722577304064
"GSM1692328","Sepsis",-9.8391305149058,11.4006197930053
"GSM1692329","Sepsis",-9.28639445182645,-37.4883050862041
"GSM1692330","Sepsis",7.06324139969005,-7.22052790117969
"GSM1692331","Sepsis",-12.5320539474336,3.03144909592043
"GSM1692332","Sepsis",-25.3750795856814,-15.4769148060679
"GSM1692333","Sepsis",-19.3248548462057,15.3477489794921
"GSM1692334","Sepsis",-4.36571922025975,20.7284418286889
"GSM1692335","Sepsis",13.9695775352287,-16.936315595392
"GSM1692336","Sepsis",16.2095543705494,6.42263597804157
"GSM1692337","Sepsis",-22.5660853049646,-17.3393138806638
"GSM1692338","Sepsis",9.74382547188784,52.7514588448738
"GSM1692339","Sepsis",-7.12999751610149,-1.10955121055921
"GSM1692340","Sepsis",-11.658053177161,11.7279825573157
"GSM1692341","Sepsis",-7.41996712597945,-0.663833265661032
"GSM1692342","Sepsis",-11.7762304881144,7.30883962835932
"GSM1692343","Sepsis",-25.7793600144608,-4.93895897617793
"GSM1692344","Sepsis",14.7279273666924,3.78137726523386
"GSM1692345","Sepsis",3.64296409737902,18.0462057734368
"GSM1692346","Sepsis",15.8820346336394,8.02969553269953
"GSM1692347","Sepsis",-4.63183451447491,-20.3473805712287
"GSM1692348","Sepsis",22.064288413622,-14.853795014868
"GSM1692349","Sepsis",-8.26382131922921,1.8381511048512
"GSM1692350","Sepsis",16.9725037634282,-34.6787400429455
"GSM1692352","Sepsis",18.135242863184,9.68263131939922
"GSM1692353","Sepsis",45.4314305589773,-29.7251883883975
"GSM1692354","Sepsis",8.11959119847931,32.0592462872837
"GSM1692355","Sepsis",21.5497357821703,-5.61150870393614
"GSM1692356","Sepsis",-19.2442162688904,-7.94374649015744
"GSM1692357","Sepsis",-20.1357696406938,-5.83875932036996
"GSM1692358","Sepsis",31.4298146194487,-15.5904072688977
"GSM1692359","Sepsis",3.14185156433581,-8.92269160222384
"GSM1692360","Sepsis",-19.1309516579635,5.14543530036428
"GSM1692361","Sepsis",-33.847513334402,-10.4820752966115
"GSM1692362","Sepsis",-21.4167742135288,-6.24905139957661
"GSM1692363","Sepsis",26.4436932866021,-18.4735373725924
"GSM1692364","Sepsis",-21.4982013815903,-0.394923008200995
"GSM1692365","Sepsis",10.0356912421677,-20.2457763976796
"GSM1692366","Sepsis",4.70749023625804,0.250486437585252
"GSM1692367","Sepsis",7.5450300914311,1.08578753591796
"GSM1692368","Sepsis",-0.415735177807682,-8.9942362536798
"GSM1692369","Sepsis",13.2505187015276,-6.39347959671163
"GSM1692370","Sepsis",-18.8116371028477,-1.25539563949142
"GSM1692371","Sepsis",-20.2535223756874,8.87087702840852
"GSM1692372","Sepsis",-25.1388748489985,-6.48214644276251
"GSM1692373","Sepsis",0.557954727025958,2.81017424932053
"GSM1692374","Sepsis",-9.11854241313426,-21.7166211355678
"GSM1692375","Sepsis",-21.5326463668688,-21.0710205281948
"GSM1692376","Sepsis",-1.70765582415908,9.97392549994886
"GSM1692377","Sepsis",0.914430752222538,14.0205460552439
"GSM1692378","Sepsis",-2.76585749602766,-3.78485916473396
"GSM1692379","Sepsis",-41.2218144664512,-11.4729865726644
"GSM1692380","Sepsis",-11.3907712549027,13.6884700053504
"GSM1692381","Sepsis",-17.4610954426894,-7.07813153915281
"GSM1692382","Sepsis",10.6491067098869,-9.55068642770343
"GSM1692383","Sepsis",0.348876284479844,-19.9596555687601
"GSM1692384","Sepsis",7.75215833907857,-10.9291112931724
"GSM1692385","Sepsis",5.94014350424932,-19.6903116272479
"GSM1692386","Sepsis",-20.8772962355176,-3.18833917529891
"GSM1692387","Sepsis",-27.1349834304897,-11.1950985272271
"GSM1692388","Sepsis",-5.82225366287817,-9.41398535624628
"GSM1692389","Sepsis",-13.7478404508551,35.782016453885
"GSM1692390","Sepsis",9.86371767479528,22.4862475708639
"GSM1692391","Sepsis",-24.5667964538872,-13.4017228336249
"GSM1692392","Sepsis",-2.8694606423758,3.51205498834048
"GSM1692393","Sepsis",38.0865877388179,-7.89344927151432
"GSM1692394","Sepsis",29.1846447038992,-8.37088235742477
"GSM1692395","Sepsis",13.8117040335999,-3.67542212813819
"GSM1692396","Sepsis",-16.441386676924,17.8817827922682
"GSM1692397","Sepsis",-14.0780266916464,-2.8561763235074
"GSM1692398","Sepsis",-21.0125777774961,-16.0189062875379
"GSM1692399","Sepsis",9.78658755394626,-18.2785974705018
"GSM1692400","Sepsis",-8.70905345636897,14.9033388699669
"GSM1692402","Sepsis",-9.3957133293996,10.2390459233891
"GSM1692404","Sepsis",-19.7923257714577,3.97676440546571
"GSM1692405","Sepsis",21.2600672551753,-8.68317453375397
"GSM1692406","Sepsis",18.7135184363433,3.63325940247957
"GSM1692407","Sepsis",-5.95478361716756,20.2116635488251
"GSM1692408","Sepsis",-9.44469336069083,-13.2212979475856
"GSM1692409","Sepsis",-3.22368272128402,-35.1801628122934
"GSM1692410","Sepsis",45.8470422315948,-24.3748092325336
"GSM1692411","Sepsis",18.071838227886,15.2292861958881
"GSM1692412","Sepsis",12.0723316850379,-30.2662814047023
"GSM1692413","Sepsis",-13.2927336607691,6.02445187756682
"GSM1692414","Sepsis",9.7393815174716,-1.40969350060949
"GSM1692415","Sepsis",-30.4961907693864,14.0537419173035
"GSM1692416","Sepsis",-24.894649779084,-11.0358931920162
"GSM1692417","Sepsis",27.570233639592,10.7738451064471
"GSM1692418","Sepsis",-5.034275065925,16.6137273560758
"GSM1692419","Sepsis",8.53665334591681,26.6761697667385
"GSM1692420","Sepsis",24.3958847389494,-7.80766801707453
"GSM1692421","Sepsis",-26.3006454761721,9.58755140793753
"GSM1692422","Sepsis",-3.30477088051068,7.44386464143409
"GSM1692423","Sepsis",18.2572175147132,14.1736191683948
"GSM1692424","Sepsis",-31.1339139926717,-4.0609276147223
"GSM1692425","Sepsis",-8.17458725349109,-16.9038122127935
"GSM1692426","Sepsis",6.65396387260879,-15.4468145229209
"GSM1692427","Sepsis",24.9314146480421,-18.7414415153743
"GSM1692428","Sepsis",-16.6114639100179,-7.01354794939706
"GSM1692429","Sepsis",4.9535878847588,-11.5633459468391
"GSM1692430","Sepsis",-2.92472445295949,7.85864028085411
"GSM1692431","Sepsis",-15.3978303296437,-5.27325940701803
"GSM1692432","Sepsis",-6.36824917081604,15.7345874369275
"GSM1692433","Sepsis",30.5288864226264,8.33926969802862
"GSM1692434","Sepsis",-16.0633848003582,-7.93827912107083
"GSM1692435","Sepsis",-3.34324403212348,4.20152663377296
"GSM1692436","Sepsis",10.7737232485535,1.62251667672427
"GSM1692437","Sepsis",18.0236017344638,1.80609175140346
"GSM1692438","Sepsis",-15.9565336275346,-8.22689371605176
"GSM1692439","Sepsis",-4.80966279382965,9.54562921431376
"GSM1692440","Sepsis",1.14442432420594,-9.21279875670821
"GSM1692441","Sepsis",6.82623658009537,-4.36002330598356
"GSM1692442","Sepsis",-14.647618162271,20.0402295450867
"GSM1692443","Sepsis",-7.73152018195202,-17.0245164131916
"GSM1692444","Sepsis",19.4682542214925,8.5487432757341
"GSM1692445","Sepsis",-7.20471265217665,-0.342161345844636
"GSM1692446","Sepsis",35.3976011181023,-34.7062386848228
"GSM1692447","Sepsis",-7.11258747876842,14.5994434025841
"GSM1692448","Sepsis",-5.22266316121963,-27.9628994431514
"GSM1692449","Sepsis",-19.9012108476307,-15.2433387956345
"GSM1692450","Sepsis",-4.28608806434803,0.15759518106907
"GSM1692451","Sepsis",4.08562495128553,18.8669043879478
"GSM1692452","Sepsis",1.5159178657702,-14.1017809838844
"GSM1692453","Sepsis",30.0325051043167,-36.3619435419351
"GSM1692454","Sepsis",-8.01536160449747,-12.641432097894
"GSM1692455","Sepsis",2.92197640372851,14.6102813881414
"GSM1692456","Sepsis",28.223065015726,-8.77609144690083
"GSM1692457","Sepsis",-1.5522118657308,-20.8150266980171
"GSM1692458","Sepsis",39.1925638125986,-31.7866473432047
"GSM1692459","Sepsis",-21.9722211645153,-16.4451631277212
"GSM1692460","Sepsis",6.54172553144061,6.00828396165211
"GSM1692461","Sepsis",2.77281454020345,6.18104281355787
"GSM1692462","Sepsis",-4.04113692772627,5.95060353379804
"GSM1692463","Sepsis",-21.9658269663822,-1.46844125236891
"GSM1692465","Sepsis",-9.98923179706837,-19.3742315916791
"GSM1692466","Sepsis",-11.388286479924,15.8234664577266
"GSM1692467","Sepsis",-27.8624848681365,-27.0475314653917
"GSM1692468","Sepsis",-23.220560864311,18.3107243946385
"GSM1692469","Sepsis",-5.02422449454015,26.2722595740067
"GSM1692470","Sepsis",-19.1367751420606,9.39411990679684
"GSM1692471","Sepsis",-26.7136950748669,-1.2355191450598
"GSM1692472","Sepsis",31.4705490579119,-12.316516284691
"GSM1692473","Sepsis",0.528686403546567,2.62455764841457
"GSM1692474","Sepsis",-28.0764100826948,0.118120723616797
"GSM1692475","Sepsis",21.1268104427723,11.1322579090453
"GSM1692476","Sepsis",14.2321500429593,-23.0766226844217
"GSM1692477","Sepsis",6.25007803079462,-21.2929435295701
"GSM1692478","Sepsis",40.5141513270538,-30.2815618615313
"GSM1692479","Sepsis",26.2868366491313,1.62501467054686
"GSM1692480","Sepsis",-26.988793964738,9.75186041824114
"GSM1692481","Sepsis",12.1629746626276,-8.86828647128975
"GSM1692482","Sepsis",-16.4471636305319,-7.96419668697412
"GSM1692483","Sepsis",-17.0477578165388,9.70514348661419
"GSM1692484","Sepsis",7.07461022648919,-33.0550289560618
"GSM1692485","Sepsis",-17.9606927299441,-10.7766183820429
"GSM1692487","Sepsis",-16.6687886392424,17.7455931477136
"GSM1692488","Sepsis",3.47379543121372,-7.90482213810505
"GSM1692489","Sepsis",-1.87018906035538,-0.466306788446294
"GSM1692490","Sepsis",-40.6300693508834,-9.86778157181491
"GSM1692491","Sepsis",-3.64198072762634,13.0956030766639
"GSM1692492","Sepsis",24.9692312940834,16.2381732398938
"GSM1692493","Sepsis",-17.0815948505139,3.89067020952603
"GSM1692494","Sepsis",11.2217843117099,4.31108800128214
"GSM1692495","Sepsis",57.1404795037642,-37.414716321494
"GSM1692496","Sepsis",16.9834988975142,16.4920663671086
"GSM1692497","Sepsis",-4.43455135472055,8.66336355438476
"GSM1692498","Sepsis",57.4199924178876,-3.94013503057061
"GSM1692499","Sepsis",-44.6449505272524,-8.96174798885226
"GSM1692501","Sepsis",-10.9685967059369,3.01382930602026
"GSM1692502","Sepsis",7.50041804125079,-8.90625960267945
"GSM1692503","Sepsis",31.3199952553196,1.27700816119565
"GSM1692504","Sepsis",12.4775067620587,-10.9351649355186
