"coef","variable","value","lambda"
"PSMA6",68,0,0.000257970686199821
"PSTPIP2",68,0,0.000257970686199821
"QSOX1",68,0,0.000257970686199821
"RAB10",68,0,0.000257970686199821
"RAB20",68,0,0.000257970686199821
"RAB32",68,0,0.000257970686199821
"RABGEF1",68,0,0.000257970686199821
"RETN",68,0,0.000257970686199821
"RGL4",68,0,0.000257970686199821
"RRAGD",68,0,0.000257970686199821
"S100A12",68,0,0.000257970686199821
"S100A8",68,2.74408988230724,0.000257970686199821
"S100P",68,0,0.000257970686199821
"SERPINB1",68,0,0.000257970686199821
"SERPINB2",68,0,0.000257970686199821
"SESN2",68,0,0.000257970686199821
"SF3B14",68,0,0.000257970686199821
"SFT2D2",68,0,0.000257970686199821
"SFXN1",68,0,0.000257970686199821
"SH3GLB1",68,0,0.000257970686199821
"SIGLEC5",68,0,0.000257970686199821
"SIGLEC9",68,0,0.000257970686199821
"SLC1A3",68,0,0.000257970686199821
"SLC25A28",68,3.03577726062069,0.000257970686199821
"SLC36A1",68,0,0.000257970686199821
"SMPDL3A",68,0,0.000257970686199821
"SNX3",68,0,0.000257970686199821
"SOCS3",68,0,0.000257970686199821
"SORT1",68,0,0.000257970686199821
"SPPL2A",68,0,0.000257970686199821
"SPTLC2",68,0,0.000257970686199821
"SQRDL",68,0,0.000257970686199821
"ST6GALNAC3",68,0,0.000257970686199821
"STK16",68,1.44214514744655,0.000257970686199821
"STOM",68,0,0.000257970686199821
"STXBP2",68,0,0.000257970686199821
"SUB1",68,0,0.000257970686199821
"SULT1B1",68,0,0.000257970686199821
"TBC1D8",68,0,0.000257970686199821
"TCN1",68,0,0.000257970686199821
"TDRD9",68,0,0.000257970686199821
"TFF3",68,0,0.000257970686199821
"TIPARP",68,0,0.000257970686199821
"TLR8",68,0,0.000257970686199821
"TMEM110",68,0,0.000257970686199821
"TMEM185B",68,0,0.000257970686199821
"TMTC1",68,0,0.000257970686199821
"TP53I3",68,0,0.000257970686199821
"TPM4",68,0,0.000257970686199821
"TPST2",68,1.08488551266606,0.000257970686199821
"TRIB1",68,0,0.000257970686199821
"TRPS1",68,0,0.000257970686199821
"TSHZ3",68,0,0.000257970686199821
"TSPAN2",68,0,0.000257970686199821
"TSPO",68,0,0.000257970686199821
"TXN",68,0,0.000257970686199821
"TXNDC17",68,0,0.000257970686199821
"UBL5",68,0,0.000257970686199821
"UGCG",68,0,0.000257970686199821
"UPB1",68,0,0.000257970686199821
"UPP1",68,0,0.000257970686199821
"VNN1",68,0,0.000257970686199821
"VSTM1",68,0,0.000257970686199821
"VWA5A",68,0,0.000257970686199821
"WDFY3",68,0,0.000257970686199821
"WIPI1",68,0,0.000257970686199821
"ZDHHC19",68,0,0.000257970686199821
"ZDHHC3",68,0,0.000257970686199821
"ZNF438",68,0,0.000257970686199821
"(Intercept)",69,21.6358635787081,0.000235053281434833
"ACER3",69,0,0.000235053281434833
"ACSL1",69,0,0.000235053281434833
"ACSL3",69,0,0.000235053281434833
"ACVR1B",69,0,0.000235053281434833
"ADCY3",69,0,0.000235053281434833
"AGFG1",69,0,0.000235053281434833
"AIG1",69,0,0.000235053281434833
"AKR1C1",69,0,0.000235053281434833
"ALOX5",69,0,0.000235053281434833
"ALOX5AP",69,0,0.000235053281434833
"ANKRD22",69,0,0.000235053281434833
"ANKRD34B",69,0,0.000235053281434833
"ANKRD55",69,0,0.000235053281434833
"ANKS1A",69,0,0.000235053281434833
"ANXA1",69,0,0.000235053281434833
"ANXA3",69,0,0.000235053281434833
"ARG1",69,0,0.000235053281434833
"ATP2C2",69,0,0.000235053281434833
"ATP8B4",69,-0.166539804633901,0.000235053281434833
"ATP9A",69,0,0.000235053281434833
"BATF",69,0,0.000235053281434833
"BAZ1A",69,0,0.000235053281434833
"BLOC1S1",69,0,0.000235053281434833
"BMX",69,0,0.000235053281434833
"BST1",69,0,0.000235053281434833
"C14orf101",69,0,0.000235053281434833
"C14orf2",69,0,0.000235053281434833
"C17orf60",69,0,0.000235053281434833
"C19orf38",69,0,0.000235053281434833
"C19orf59",69,0,0.000235053281434833
"C20orf177",69,0,0.000235053281434833
"C22orf9",69,0,0.000235053281434833
"C4orf3",69,0,0.000235053281434833
"C5orf32",69,3.15345853234299,0.000235053281434833
"C9orf103",69,0,0.000235053281434833
"C9orf89",69,0,0.000235053281434833
"CA4",69,0,0.000235053281434833
"CACNA1E",69,0,0.000235053281434833
"CAPG",69,0,0.000235053281434833
"CARD6",69,0,0.000235053281434833
"CCDC109A",69,0,0.000235053281434833
"CCNA1",69,0,0.000235053281434833
"CD163",69,0,0.000235053281434833
"CD177",69,0,0.000235053281434833
"CD55",69,0,0.000235053281434833
"CD59",69,0,0.000235053281434833
"CD63",69,0,0.000235053281434833
"CD82",69,0,0.000235053281434833
"CDC42EP3",69,0,0.000235053281434833
"CDK5RAP2",69,0,0.000235053281434833
"CDKN2C",69,0,0.000235053281434833
"CDKN2D",69,1.88653693378107,0.000235053281434833
"CEACAM1",69,0,0.000235053281434833
"CEACAM21",69,0,0.000235053281434833
"CEACAM4",69,0,0.000235053281434833
"CHCHD7",69,0,0.000235053281434833
"CKAP4",69,0,0.000235053281434833
"CLEC5A",69,0,0.000235053281434833
"COL17A1",69,0,0.000235053281434833
"CORO2A",69,0,0.000235053281434833
"CPEB4",69,0,0.000235053281434833
"CPNE5",69,0,0.000235053281434833
"CR1",69,0,0.000235053281434833
"CST7",69,0,0.000235053281434833
"CYP19A1",69,0,0.000235053281434833
"CYP1B1",69,0,0.000235053281434833
"DAAM2",69,0,0.000235053281434833
"DDAH2",69,0,0.000235053281434833
"DHCR7",69,0,0.000235053281434833
"DHRS9",69,0,0.000235053281434833
"DRAM1",69,0,0.000235053281434833
"DUSP13",69,0,0.000235053281434833
"EAF2",69,0,0.000235053281434833
"EIF4E3",69,0,0.000235053281434833
"EMB",69,0,0.000235053281434833
"EMILIN2",69,0,0.000235053281434833
"EMR1",69,0,0.000235053281434833
"ENTPD1",69,0,0.000235053281434833
"ENTPD7",69,0,0.000235053281434833
"ENY2",69,0,0.000235053281434833
"ERI1",69,0,0.000235053281434833
"ERLIN1",69,0,0.000235053281434833
"ERO1L",69,0,0.000235053281434833
"ETS2",69,0,0.000235053281434833
"EXOSC4",69,0,0.000235053281434833
"F8",69,0,0.000235053281434833
"FAM160A2",69,0,0.000235053281434833
"FAM177A1",69,0,0.000235053281434833
"FAM20A",69,0,0.000235053281434833
"FAM89A",69,0,0.000235053281434833
"FAR2",69,0,0.000235053281434833
"FBN2",69,0,0.000235053281434833
"FCAR",69,0,0.000235053281434833
"FCER1G",69,0,0.000235053281434833
"FERMT3",69,0.355439418408254,0.000235053281434833
"FKBP5",69,0.578219293070326,0.000235053281434833
"FKBP9",69,0.893486827146335,0.000235053281434833
"FNDC3B",69,0,0.000235053281434833
"GALNT14",69,0,0.000235053281434833
"GALNT2",69,0,0.000235053281434833
"GBA",69,0,0.000235053281434833
"GLRX",69,-0.245909619430767,0.000235053281434833
"GM2A",69,0,0.000235053281434833
"GMFG",69,0,0.000235053281434833
"GNA15",69,0,0.000235053281434833
"GPR141",69,0,0.000235053281434833
"GPR84",69,0,0.000235053281434833
"GRB10",69,0,0.000235053281434833
"GSTO1",69,0,0.000235053281434833
"GTDC1",69,0,0.000235053281434833
"GYG1",69,0,0.000235053281434833
"HEBP2",69,0,0.000235053281434833
"HGF",69,0,0.000235053281434833
"HIP1",69,0,0.000235053281434833
"HIST1H2AE",69,0.791318213414568,0.000235053281434833
"HK3",69,0,0.000235053281434833
"HP",69,0,0.000235053281434833
"HPGD",69,0,0.000235053281434833
"HS3ST3B1",69,0,0.000235053281434833
"HSBP1",69,0,0.000235053281434833
"HSDL2",69,0,0.000235053281434833
"IER3",69,0,0.000235053281434833
"IFT20",69,0,0.000235053281434833
"IGF2BP3",69,0,0.000235053281434833
"IL18R1",69,0,0.000235053281434833
"IL18RAP",69,0,0.000235053281434833
"IL1R2",69,0,0.000235053281434833
"IL1RAP",69,0,0.000235053281434833
"IMPA2",69,0,0.000235053281434833
"IRAK3",69,0,0.000235053281434833
"ITGA7",69,0,0.000235053281434833
"ITGAM",69,0,0.000235053281434833
"ITPKC",69,0,0.000235053281434833
"JMJD6",69,0,0.000235053281434833
"KCNE1",69,0,0.000235053281434833
"KCNMA1",69,0,0.000235053281434833
"KIAA1715",69,0,0.000235053281434833
"KIF3C",69,0,0.000235053281434833
"KLF5",69,0,0.000235053281434833
"LAIR1",69,0,0.000235053281434833
"LCN2",69,0,0.000235053281434833
"LDHA",69,0,0.000235053281434833
"LDLR",69,0,0.000235053281434833
"LGALS8",69,0,0.000235053281434833
"LILRA5",69,0,0.000235053281434833
"LILRA6",69,0,0.000235053281434833
"LIN7A",69,0,0.000235053281434833
"LOC375190",69,0,0.000235053281434833
"LRPAP1",69,0,0.000235053281434833
"LRRFIP2",69,0,0.000235053281434833
"LTF",69,0,0.000235053281434833
"LYRM1",69,0,0.000235053281434833
"MAFG",69,0.796263267178745,0.000235053281434833
"MAP2K6",69,0,0.000235053281434833
"MAPK14",69,0,0.000235053281434833
"MCTP1",69,0.805271645485065,0.000235053281434833
"MCTP2",69,0,0.000235053281434833
"MEF2A",69,0,0.000235053281434833
"MERTK",69,0,0.000235053281434833
"METTL7B",69,0,0.000235053281434833
"METTL9",69,0,0.000235053281434833
"MKNK1",69,0,0.000235053281434833
"MMADHC",69,0,0.000235053281434833
"MMP8",69,0,0.000235053281434833
"MMP9",69,0,0.000235053281434833
"MS4A4A",69,0,0.000235053281434833
"MSL3",69,0,0.000235053281434833
"MSRA",69,0,0.000235053281434833
"MSRB3",69,0,0.000235053281434833
"MTF1",69,0,0.000235053281434833
"MTHFS",69,0,0.000235053281434833
"MYL6",69,0,0.000235053281434833
"NAIP",69,0,0.000235053281434833
"NANS",69,0,0.000235053281434833
"NDST2",69,0,0.000235053281434833
"NDUFA4",69,0.820350930424206,0.000235053281434833
"NDUFB1",69,0,0.000235053281434833
"NDUFB3",69,0.222601131588858,0.000235053281434833
"NECAB1",69,0,0.000235053281434833
"NLRC4",69,0,0.000235053281434833
"NQO2",69,0,0.000235053281434833
"NSUN7",69,0,0.000235053281434833
"OLAH",69,0,0.000235053281434833
"OLFM4",69,0,0.000235053281434833
"OPLAH",69,0,0.000235053281434833
"OSCAR",69,0,0.000235053281434833
"OSM",69,0,0.000235053281434833
"OSTalpha",69,0,0.000235053281434833
"P2RX1",69,0,0.000235053281434833
"PADI4",69,0,0.000235053281434833
"PAG1",69,0,0.000235053281434833
"PCMT1",69,0,0.000235053281434833
"PCOLCE2",69,0,0.000235053281434833
"PDE4D",69,0,0.000235053281434833
"PDSS1",69,0,0.000235053281434833
"PECR",69,0,0.000235053281434833
"PFKFB2",69,0,0.000235053281434833
"PFKFB3",69,0,0.000235053281434833
"PGD",69,0,0.000235053281434833
"PGLYRP1",69,0,0.000235053281434833
"PGS1",69,0,0.000235053281434833
"PHTF1",69,0,0.000235053281434833
"PIM3",69,0,0.000235053281434833
"PLAC8",69,0,0.000235053281434833
"PLB1",69,0,0.000235053281434833
"PLBD1",69,0,0.000235053281434833
"PLSCR1",69,0,0.000235053281434833
"PPM1M",69,0,0.000235053281434833
"PPM1N",69,0,0.000235053281434833
"PSMA6",69,0,0.000235053281434833
"PSTPIP2",69,0,0.000235053281434833
"QSOX1",69,0,0.000235053281434833
"RAB10",69,0,0.000235053281434833
"RAB20",69,0,0.000235053281434833
"RAB32",69,0,0.000235053281434833
"RABGEF1",69,0,0.000235053281434833
"RETN",69,0,0.000235053281434833
"RGL4",69,0,0.000235053281434833
"RRAGD",69,0,0.000235053281434833
"S100A12",69,0,0.000235053281434833
"S100A8",69,2.78080643492074,0.000235053281434833
"S100P",69,0,0.000235053281434833
"SERPINB1",69,0,0.000235053281434833
"SERPINB2",69,0,0.000235053281434833
"SESN2",69,0,0.000235053281434833
"SF3B14",69,0,0.000235053281434833
"SFT2D2",69,0,0.000235053281434833
"SFXN1",69,0,0.000235053281434833
"SH3GLB1",69,0,0.000235053281434833
"SIGLEC5",69,0,0.000235053281434833
"SIGLEC9",69,0,0.000235053281434833
"SLC1A3",69,0,0.000235053281434833
"SLC25A28",69,3.13341994485787,0.000235053281434833
"SLC36A1",69,0,0.000235053281434833
"SMPDL3A",69,0,0.000235053281434833
"SNX3",69,0,0.000235053281434833
"SOCS3",69,0,0.000235053281434833
"SORT1",69,0,0.000235053281434833
"SPPL2A",69,0,0.000235053281434833
"SPTLC2",69,0,0.000235053281434833
"SQRDL",69,0,0.000235053281434833
"ST6GALNAC3",69,0,0.000235053281434833
"STK16",69,1.4905228657801,0.000235053281434833
"STOM",69,0,0.000235053281434833
"STXBP2",69,0,0.000235053281434833
"SUB1",69,0,0.000235053281434833
"SULT1B1",69,0,0.000235053281434833
"TBC1D8",69,0,0.000235053281434833
"TCN1",69,0,0.000235053281434833
"TDRD9",69,0,0.000235053281434833
"TFF3",69,0,0.000235053281434833
"TIPARP",69,0,0.000235053281434833
"TLR8",69,0,0.000235053281434833
"TMEM110",69,0,0.000235053281434833
"TMEM185B",69,0,0.000235053281434833
"TMTC1",69,0,0.000235053281434833
"TP53I3",69,0,0.000235053281434833
"TPM4",69,0,0.000235053281434833
"TPST2",69,1.10787598759753,0.000235053281434833
"TRIB1",69,0,0.000235053281434833
"TRPS1",69,0,0.000235053281434833
"TSHZ3",69,0,0.000235053281434833
"TSPAN2",69,0,0.000235053281434833
"TSPO",69,0,0.000235053281434833
"TXN",69,0,0.000235053281434833
"TXNDC17",69,0,0.000235053281434833
"UBL5",69,0,0.000235053281434833
"UGCG",69,0,0.000235053281434833
"UPB1",69,0,0.000235053281434833
"UPP1",69,0,0.000235053281434833
"VNN1",69,0,0.000235053281434833
"VSTM1",69,0,0.000235053281434833
"VWA5A",69,0,0.000235053281434833
"WDFY3",69,0,0.000235053281434833
"WIPI1",69,0,0.000235053281434833
"ZDHHC19",69,0,0.000235053281434833
"ZDHHC3",69,0,0.000235053281434833
"ZNF438",69,0,0.000235053281434833
"(Intercept)",70,22.1531035382066,0.000214171795746152
"ACER3",70,0,0.000214171795746152
"ACSL1",70,0,0.000214171795746152
"ACSL3",70,0,0.000214171795746152
"ACVR1B",70,0,0.000214171795746152
"ADCY3",70,0,0.000214171795746152
"AGFG1",70,0,0.000214171795746152
"AIG1",70,0,0.000214171795746152
"AKR1C1",70,0,0.000214171795746152
"ALOX5",70,0,0.000214171795746152
"ALOX5AP",70,0,0.000214171795746152
"ANKRD22",70,0,0.000214171795746152
"ANKRD34B",70,0,0.000214171795746152
"ANKRD55",70,0,0.000214171795746152
"ANKS1A",70,0,0.000214171795746152
"ANXA1",70,0,0.000214171795746152
"ANXA3",70,0,0.000214171795746152
"ARG1",70,0,0.000214171795746152
"ATP2C2",70,0,0.000214171795746152
"ATP8B4",70,-0.196654057716565,0.000214171795746152
"ATP9A",70,0,0.000214171795746152
"BATF",70,0,0.000214171795746152
"BAZ1A",70,0,0.000214171795746152
"BLOC1S1",70,0,0.000214171795746152
"BMX",70,0,0.000214171795746152
"BST1",70,0,0.000214171795746152
"C14orf101",70,0,0.000214171795746152
"C14orf2",70,0,0.000214171795746152
"C17orf60",70,0,0.000214171795746152
"C19orf38",70,0,0.000214171795746152
"C19orf59",70,0,0.000214171795746152
"C20orf177",70,0,0.000214171795746152
"C22orf9",70,0,0.000214171795746152
"C4orf3",70,0,0.000214171795746152
"C5orf32",70,3.26659478413923,0.000214171795746152
"C9orf103",70,0,0.000214171795746152
"C9orf89",70,0,0.000214171795746152
"CA4",70,0,0.000214171795746152
"CACNA1E",70,0,0.000214171795746152
"CAPG",70,0,0.000214171795746152
"CARD6",70,0,0.000214171795746152
"CCDC109A",70,0,0.000214171795746152
"CCNA1",70,0,0.000214171795746152
"CD163",70,0,0.000214171795746152
"CD177",70,0,0.000214171795746152
"CD55",70,0,0.000214171795746152
"CD59",70,0,0.000214171795746152
"CD63",70,0,0.000214171795746152
"CD82",70,0,0.000214171795746152
"CDC42EP3",70,0,0.000214171795746152
"CDK5RAP2",70,0,0.000214171795746152
"CDKN2C",70,0,0.000214171795746152
"CDKN2D",70,1.93554037380974,0.000214171795746152
"CEACAM1",70,0,0.000214171795746152
"CEACAM21",70,0,0.000214171795746152
"CEACAM4",70,0,0.000214171795746152
"CHCHD7",70,0,0.000214171795746152
"CKAP4",70,0,0.000214171795746152
"CLEC5A",70,0,0.000214171795746152
"COL17A1",70,0,0.000214171795746152
"CORO2A",70,0,0.000214171795746152
"CPEB4",70,0,0.000214171795746152
"CPNE5",70,0,0.000214171795746152
"CR1",70,0,0.000214171795746152
"CST7",70,0,0.000214171795746152
"CYP19A1",70,0,0.000214171795746152
"CYP1B1",70,0,0.000214171795746152
"DAAM2",70,0,0.000214171795746152
"DDAH2",70,0,0.000214171795746152
"DHCR7",70,0,0.000214171795746152
"DHRS9",70,0,0.000214171795746152
"DRAM1",70,0,0.000214171795746152
"DUSP13",70,0,0.000214171795746152
"EAF2",70,0,0.000214171795746152
"EIF4E3",70,0,0.000214171795746152
"EMB",70,0,0.000214171795746152
"EMILIN2",70,0,0.000214171795746152
"EMR1",70,0,0.000214171795746152
"ENTPD1",70,0,0.000214171795746152
"ENTPD7",70,0,0.000214171795746152
"ENY2",70,0,0.000214171795746152
"ERI1",70,0,0.000214171795746152
"ERLIN1",70,0,0.000214171795746152
"ERO1L",70,0,0.000214171795746152
"ETS2",70,0,0.000214171795746152
"EXOSC4",70,0,0.000214171795746152
"F8",70,0,0.000214171795746152
"FAM160A2",70,0,0.000214171795746152
"FAM177A1",70,0,0.000214171795746152
"FAM20A",70,0,0.000214171795746152
"FAM89A",70,0,0.000214171795746152
"FAR2",70,0,0.000214171795746152
"FBN2",70,0,0.000214171795746152
"FCAR",70,0,0.000214171795746152
"FCER1G",70,0,0.000214171795746152
"FERMT3",70,0.373919332364631,0.000214171795746152
"FKBP5",70,0.587687856011418,0.000214171795746152
"FKBP9",70,0.907568991005617,0.000214171795746152
"FNDC3B",70,0,0.000214171795746152
"GALNT14",70,0,0.000214171795746152
"GALNT2",70,0,0.000214171795746152
"GBA",70,0,0.000214171795746152
"GLRX",70,-0.266482007891875,0.000214171795746152
"GM2A",70,0,0.000214171795746152
"GMFG",70,0,0.000214171795746152
"GNA15",70,0,0.000214171795746152
"GPR141",70,0,0.000214171795746152
"GPR84",70,0,0.000214171795746152
"GRB10",70,0,0.000214171795746152
"GSTO1",70,0,0.000214171795746152
"GTDC1",70,0,0.000214171795746152
"GYG1",70,0,0.000214171795746152
"HEBP2",70,0,0.000214171795746152
"HGF",70,0,0.000214171795746152
"HIP1",70,0,0.000214171795746152
"HIST1H2AE",70,0.813485568103683,0.000214171795746152
"HK3",70,0,0.000214171795746152
"HP",70,0,0.000214171795746152
"HPGD",70,0,0.000214171795746152
"HS3ST3B1",70,0,0.000214171795746152
"HSBP1",70,0,0.000214171795746152
"HSDL2",70,0,0.000214171795746152
"IER3",70,0,0.000214171795746152
"IFT20",70,0,0.000214171795746152
"IGF2BP3",70,0,0.000214171795746152
"IL18R1",70,0,0.000214171795746152
"IL18RAP",70,0,0.000214171795746152
"IL1R2",70,0,0.000214171795746152
"IL1RAP",70,0,0.000214171795746152
"IMPA2",70,0,0.000214171795746152
"IRAK3",70,0,0.000214171795746152
"ITGA7",70,0,0.000214171795746152
"ITGAM",70,0,0.000214171795746152
"ITPKC",70,0,0.000214171795746152
"JMJD6",70,0,0.000214171795746152
"KCNE1",70,0,0.000214171795746152
"KCNMA1",70,0,0.000214171795746152
"KIAA1715",70,0,0.000214171795746152
"KIF3C",70,0,0.000214171795746152
"KLF5",70,0,0.000214171795746152
"LAIR1",70,0,0.000214171795746152
"LCN2",70,0,0.000214171795746152
"LDHA",70,0,0.000214171795746152
"LDLR",70,0,0.000214171795746152
"LGALS8",70,0,0.000214171795746152
"LILRA5",70,0,0.000214171795746152
"LILRA6",70,0,0.000214171795746152
"LIN7A",70,0,0.000214171795746152
"LOC375190",70,0,0.000214171795746152
"LRPAP1",70,0,0.000214171795746152
"LRRFIP2",70,0,0.000214171795746152
"LTF",70,0,0.000214171795746152
"LYRM1",70,0,0.000214171795746152
"MAFG",70,0.785781606828396,0.000214171795746152
"MAP2K6",70,0,0.000214171795746152
"MAPK14",70,0,0.000214171795746152
"MCTP1",70,0.845118815882405,0.000214171795746152
"MCTP2",70,0,0.000214171795746152
"MEF2A",70,0,0.000214171795746152
"MERTK",70,0,0.000214171795746152
"METTL7B",70,0,0.000214171795746152
"METTL9",70,0,0.000214171795746152
"MKNK1",70,0,0.000214171795746152
"MMADHC",70,0,0.000214171795746152
"MMP8",70,0,0.000214171795746152
"MMP9",70,0,0.000214171795746152
"MS4A4A",70,0,0.000214171795746152
"MSL3",70,0,0.000214171795746152
"MSRA",70,0,0.000214171795746152
"MSRB3",70,0,0.000214171795746152
"MTF1",70,0,0.000214171795746152
"MTHFS",70,0,0.000214171795746152
"MYL6",70,0,0.000214171795746152
"NAIP",70,0,0.000214171795746152
"NANS",70,0,0.000214171795746152
"NDST2",70,0,0.000214171795746152
"NDUFA4",70,0.853560537979546,0.000214171795746152
"NDUFB1",70,0,0.000214171795746152
"NDUFB3",70,0.237378853395726,0.000214171795746152
"NECAB1",70,0,0.000214171795746152
"NLRC4",70,0,0.000214171795746152
"NQO2",70,0,0.000214171795746152
"NSUN7",70,0,0.000214171795746152
"OLAH",70,0,0.000214171795746152
"OLFM4",70,0,0.000214171795746152
"OPLAH",70,0,0.000214171795746152
"OSCAR",70,0,0.000214171795746152
"OSM",70,0,0.000214171795746152
"OSTalpha",70,0,0.000214171795746152
"P2RX1",70,0,0.000214171795746152
"PADI4",70,0,0.000214171795746152
"PAG1",70,0,0.000214171795746152
"PCMT1",70,0,0.000214171795746152
"PCOLCE2",70,0,0.000214171795746152
"PDE4D",70,0,0.000214171795746152
"PDSS1",70,0,0.000214171795746152
"PECR",70,0,0.000214171795746152
"PFKFB2",70,0,0.000214171795746152
"PFKFB3",70,0,0.000214171795746152
"PGD",70,0,0.000214171795746152
"PGLYRP1",70,0,0.000214171795746152
"PGS1",70,0,0.000214171795746152
"PHTF1",70,0,0.000214171795746152
"PIM3",70,0,0.000214171795746152
"PLAC8",70,0,0.000214171795746152
"PLB1",70,0,0.000214171795746152
"PLBD1",70,0,0.000214171795746152
"PLSCR1",70,0,0.000214171795746152
"PPM1M",70,0,0.000214171795746152
"PPM1N",70,0,0.000214171795746152
"PSMA6",70,0,0.000214171795746152
"PSTPIP2",70,0,0.000214171795746152
"QSOX1",70,0,0.000214171795746152
"RAB10",70,0,0.000214171795746152
"RAB20",70,0,0.000214171795746152
"RAB32",70,0,0.000214171795746152
"RABGEF1",70,0,0.000214171795746152
"RETN",70,0,0.000214171795746152
"RGL4",70,0,0.000214171795746152
"RRAGD",70,0,0.000214171795746152
"S100A12",70,0,0.000214171795746152
"S100A8",70,2.81670602677106,0.000214171795746152
"S100P",70,0,0.000214171795746152
"SERPINB1",70,0,0.000214171795746152
"SERPINB2",70,0,0.000214171795746152
"SESN2",70,0,0.000214171795746152
"SF3B14",70,0,0.000214171795746152
"SFT2D2",70,0,0.000214171795746152
"SFXN1",70,0,0.000214171795746152
"SH3GLB1",70,0,0.000214171795746152
"SIGLEC5",70,0,0.000214171795746152
"SIGLEC9",70,0,0.000214171795746152
"SLC1A3",70,0,0.000214171795746152
"SLC25A28",70,3.23360080070973,0.000214171795746152
"SLC36A1",70,0,0.000214171795746152
"SMPDL3A",70,0,0.000214171795746152
"SNX3",70,0,0.000214171795746152
"SOCS3",70,0,0.000214171795746152
"SORT1",70,0,0.000214171795746152
"SPPL2A",70,0,0.000214171795746152
"SPTLC2",70,0,0.000214171795746152
"SQRDL",70,0,0.000214171795746152
"ST6GALNAC3",70,0,0.000214171795746152
"STK16",70,1.54077699958615,0.000214171795746152
"STOM",70,0,0.000214171795746152
"STXBP2",70,0,0.000214171795746152
"SUB1",70,0,0.000214171795746152
"SULT1B1",70,0,0.000214171795746152
"TBC1D8",70,0,0.000214171795746152
"TCN1",70,0,0.000214171795746152
"TDRD9",70,0,0.000214171795746152
"TFF3",70,0,0.000214171795746152
"TIPARP",70,0,0.000214171795746152
"TLR8",70,0,0.000214171795746152
"TMEM110",70,0,0.000214171795746152
"TMEM185B",70,0,0.000214171795746152
"TMTC1",70,0,0.000214171795746152
"TP53I3",70,0,0.000214171795746152
"TPM4",70,0,0.000214171795746152
"TPST2",70,1.12963145056786,0.000214171795746152
"TRIB1",70,0,0.000214171795746152
"TRPS1",70,0,0.000214171795746152
"TSHZ3",70,0,0.000214171795746152
"TSPAN2",70,0,0.000214171795746152
"TSPO",70,0,0.000214171795746152
"TXN",70,0,0.000214171795746152
"TXNDC17",70,0,0.000214171795746152
"UBL5",70,0,0.000214171795746152
"UGCG",70,0,0.000214171795746152
"UPB1",70,0,0.000214171795746152
"UPP1",70,0,0.000214171795746152
"VNN1",70,0,0.000214171795746152
"VSTM1",70,0,0.000214171795746152
"VWA5A",70,0,0.000214171795746152
"WDFY3",70,0,0.000214171795746152
"WIPI1",70,0,0.000214171795746152
"ZDHHC19",70,0,0.000214171795746152
"ZDHHC3",70,0,0.000214171795746152
"ZNF438",70,0,0.000214171795746152
"(Intercept)",71,22.6728256170321,0.000195145363694268
"ACER3",71,0,0.000195145363694268
"ACSL1",71,0,0.000195145363694268
"ACSL3",71,0,0.000195145363694268
"ACVR1B",71,0,0.000195145363694268
"ADCY3",71,0,0.000195145363694268
"AGFG1",71,0,0.000195145363694268
"AIG1",71,0,0.000195145363694268
"AKR1C1",71,0,0.000195145363694268
"ALOX5",71,0,0.000195145363694268
"ALOX5AP",71,0,0.000195145363694268
"ANKRD22",71,0,0.000195145363694268
"ANKRD34B",71,0,0.000195145363694268
"ANKRD55",71,0,0.000195145363694268
"ANKS1A",71,0,0.000195145363694268
"ANXA1",71,0,0.000195145363694268
"ANXA3",71,0,0.000195145363694268
"ARG1",71,0,0.000195145363694268
"ATP2C2",71,0,0.000195145363694268
"ATP8B4",71,-0.225727487224374,0.000195145363694268
"ATP9A",71,0,0.000195145363694268
"BATF",71,0,0.000195145363694268
"BAZ1A",71,0,0.000195145363694268
"BLOC1S1",71,0,0.000195145363694268
"BMX",71,0,0.000195145363694268
"BST1",71,0,0.000195145363694268
"C14orf101",71,0,0.000195145363694268
"C14orf2",71,0,0.000195145363694268
"C17orf60",71,0,0.000195145363694268
"C19orf38",71,0,0.000195145363694268
"C19orf59",71,0,0.000195145363694268
"C20orf177",71,0,0.000195145363694268
"C22orf9",71,0,0.000195145363694268
"C4orf3",71,0,0.000195145363694268
"C5orf32",71,3.380540456935,0.000195145363694268
"C9orf103",71,0,0.000195145363694268
"C9orf89",71,0,0.000195145363694268
"CA4",71,0,0.000195145363694268
"CACNA1E",71,0,0.000195145363694268
"CAPG",71,0,0.000195145363694268
"CARD6",71,0,0.000195145363694268
"CCDC109A",71,0,0.000195145363694268
"CCNA1",71,0,0.000195145363694268
"CD163",71,0,0.000195145363694268
"CD177",71,0,0.000195145363694268
"CD55",71,0,0.000195145363694268
"CD59",71,0,0.000195145363694268
"CD63",71,0,0.000195145363694268
"CD82",71,0,0.000195145363694268
"CDC42EP3",71,0,0.000195145363694268
"CDK5RAP2",71,0,0.000195145363694268
"CDKN2C",71,0,0.000195145363694268
"CDKN2D",71,1.98409529954939,0.000195145363694268
"CEACAM1",71,0,0.000195145363694268
"CEACAM21",71,0,0.000195145363694268
"CEACAM4",71,0,0.000195145363694268
"CHCHD7",71,0,0.000195145363694268
"CKAP4",71,0,0.000195145363694268
"CLEC5A",71,0,0.000195145363694268
"COL17A1",71,0,0.000195145363694268
"CORO2A",71,0,0.000195145363694268
