"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
0.00576880574352956,0.191693290734824,"CXCR2","7",-0.207611051183251
0,0,"FCER1A","7",-0.307291966637548
0.138368544217507,5.11182108626198,"CST3","7",-0.515707961264154
1.15472656697743,15.4632587859425,"HLA-DRA","7",-0.830153597043306
0.197685376416383,6.8370607028754,"HLA-DQA1","7",-0.696265760053207
3.55461933953359,66.0702875399361,"CD3D","7",1.43449270159171
5.18084029987562,77.8274760383387,"CD3E","7",1.3022613752764
2.49827503137697,44.6006389776358,"IL7R","7",1.02525856542418
1.59661633323377,38.6581469648562,"TRAC","7",1.08222412960963
2.12338427103669,41.7252396166134,"CD8A","7",2.5
1.55455144744218,31.9488817891374,"CD8B","7",1.97106529195473
17.3638399699116,55.5271565495208,"GNLY","7",1.22593374461977
24.0486337751052,92.4600638977636,"NKG7","7",1.67298982772534
0.409529184715722,11.4376996805112,"KLRF1","7",0.597483339461761
2.19807689051981,38.2108626198083,"KLRD1","7",1.46582208535326
0.082224430210994,2.68370607028754,"MS4A1","7",-0.748960512612545
0.166410582841859,3.57827476038339,"CD79A","7",-0.77493489788982
0.0479755886265082,2.23642172523962,"CD79B","7",-0.76277380790457
0.0422147576442169,1.78913738019169,"RALGPS2","7",-0.813718643064367
0.350410236971261,5.5591054313099,"PPBP","7",-0.404173774345258
0.179790733603571,3.13099041533546,"PF4","7",-0.353439843160361
0.0028751263618036,0.125470514429109,"CD14","8",-0.301958973604488
0,0,"VCAN","8",-0.321294976500584
0.00748814206136298,0.250941028858218,"FCN1","8",-0.305710547977028
0.043358248461678,1.63111668757842,"LYZ","8",-0.374816184817911
0.152645733779672,4.64240903387704,"S100A8","8",-0.391164929107049
0.145025901446638,5.01882057716437,"S100A9","8",-0.41969059767669
