"Gene","Step","Coefficient","StepIndex","Lambda","LogLambda"
"GCLM","s68",0,68,0.000316661235764668,-8.0576780124017
"GCLM","s69",0,69,0.000288529924334272,-8.15071175353278
"GCLM","s70",0,70,0.000262897721078208,-8.24374549466385
"GCLM","s71",0,71,0.000239542612114102,-8.33677923579492
"GCLM","s72",0,72,0.000218262306660988,-8.42981297692599
"GCLM","s73",0,73,0.00019887248489335,-8.52284671805706
"GCLM","s74",0,74,0.000181205201450961,-8.61588045918814
"GCLM","s75",0,75,0.00016510743077652,-8.70891420031921
"GCLM","s76",0,76,0.000150439741681481,-8.80194794145028
"GCLM","s77",0,77,0.000137075089659801,-8.89498168258135
"GCLM","s78",0,78,0.000124897716489202,-8.98801542371243
"GCLM","s79",0,79,0.000113802147588832,-9.0810491648435
"GCLM","s80",0,80,0.000103692278448902,-9.17408290597457
"GCLM","s81",0,81,9.44805422193964e-05,-9.26711664710565
"GCLM","s82",0,82,8.6087151247911e-05,-9.36015038823672
"GCLM","s83",0,83,7.84394059971776e-05,-9.45318412936779
"GCLM","s84",0,84,7.14710653564502e-05,-9.54621787049886
"GCLM","s85",0,85,6.51217728926934e-05,-9.63925161162994
"GCLM","s86",0,86,5.93365340720335e-05,-9.73228535276101
"GCLM","s87",0,87,5.40652399234147e-05,-9.82531909389208
"GGT1 ","s0",0,0,0.177039286132001,-1.73138361548877
"GGT1 ","s1",0,1,0.161311603892753,-1.82441735661984
"GGT1 ","s2",0,2,0.146981125596331,-1.91745109775091
"GGT1 ","s3",0,3,0.133923727495309,-2.01048483888199
"GGT1 ","s4",0,4,0.122026312653886,-2.10351858001306
"GGT1 ","s5",0,5,0.111185831356325,-2.19655232114413
"GGT1 ","s6",0,6,0.101308388539621,-2.2895860622752
"GGT1 ","s7",0,7,0.09230843051938,-2.38261980340628
"GGT1 ","s8",0,8,0.0841080039647334,-2.47565354453735
"GGT1 ","s9",0,9,0.076636080703879,-2.56868728566842
"GGT1 ","s10",0,10,0.0698279425120354,-2.66172102679949
"GGT1 ","s11",0,11,0.0636246205531402,-2.75475476793057
"GGT1 ","s12",0,12,0.0579723846200014,-2.84778850906164
"GGT1 ","s13",0,13,0.0528222777489477,-2.94082225019271
"GGT1 ","s14",0,14,0.048129692178029,-3.03385599132378
"GGT1 ","s15",0,15,0.043853982975923,-3.12688973245486
"GGT1 ","s16",0,16,0.0399581159949838,-3.21992347358593
"GGT1 ","s17",0,17,0.0364083470991718,-3.312957214717
"GGT1 ","s18",0,18,0.0331739298884908,-3.40599095584808
"GGT1 ","s19",0,19,0.0302268493883793,-3.49902469697915
"GGT1 ","s20",0,20,0.0275415793974034,-3.59205843811022
"GGT1 ","s21",0,21,0.0250948613915117,-3.68509217924129
"GGT1 ","s22",0,22,0.022865503069826,-3.77812592037237
"GGT1 ","s23",0,23,0.0208341947970698,-3.87115966150344
"GGT1 ","s24",0,24,0.0189833423527451,-3.96419340263451
"GGT1 ","s25",0,25,0.0172969145384111,-4.05722714376558
"GGT1 ","s26",0,26,0.0157603043231128,-4.15026088489666
"GGT1 ","s27",0,27,0.0143602023242663,-4.24329462602773
"GGT1 ","s28",0,28,0.0130844815281545,-4.3363283671588
"GGT1 ","s29",0,29,0.0119220922515355,-4.42936210828987
"GGT1 ","s30",0,30,0.0108629664345722,-4.52239584942095
"GGT1 ","s31",0,31,0.00989793043611486,-4.61542959055202
"GGT1 ","s32",0,32,0.0090186255760098,-4.70846333168309
"GGT1 ","s33",0,33,0.00821743573621073,-4.80149707281416
"GGT1 ","s34",0,34,0.00748742139360768,-4.89453081394524
"GGT1 ","s35",0,35,0.00682225951319765,-4.98756455507631
"GGT1 ","s36",0,36,0.00621618878098029,-5.08059829620738
"GGT1 ","s37",0,37,0.00566395970221219,-5.17363203733845
"GGT1 ","s38",0,38,0.00516078913279472,-5.26666577846953
"GGT1 ","s39",0,39,0.0047023188499681,-5.3596995196006
"GGT1 ","s40",0,40,0.00428457780347076,-5.45273326073167
"GGT1 ","s41",0,41,0.00390394772020166,-5.54576700186274
"GGT1 ","s42",0,42,0.00355713176446973,-5.63880074299382
"GGT1 ","s43",0,43,0.00324112598238019,-5.73183448412489
"GGT1 ","s44",0,44,0.00295319328302306,-5.82486822525596
"GGT1 ","s45",0,45,0.00269083973110104,-5.91790196638703
"GGT1 ","s46",0,46,0.00245179294565508,-6.01093570751811
"GGT1 ","s47",0,47,0.0022339824177876,-6.10396944864918
"GGT1 ","s48",0,48,0.00203552157690489,-6.19700318978025
"GGT1 ","s49",0,49,0.00185469145014521,-6.29003693091132
"GGT1 ","s50",0,50,0.00168992577345814,-6.3830706720424
"GGT1 ","s51",0,51,0.00153979742537472,-6.47610441317347
"GGT1 ","s52",0,52,0.00140300606596397,-6.56913815430454
"GGT1 ","s53",0,53,0.00127836687391048,-6.66217189543561
"GGT1 ","s54",0,54,0.00116480028415901,-6.75520563656669
"GGT1 ","s55",0,55,0.00106132263723843,-6.84823937769776
"GGT1 ","s56",0,56,0.000967037659273928,-6.94127311882883
"GGT1 ","s57",0,57,0.000881128698891504,-7.0343068599599
"GGT1 ","s58",0,58,0.000802851653774438,-7.12734060109098
"GGT1 ","s59",0,59,0.000731528525604995,-7.22037434222205
"GGT1 ","s60",0,60,0.000666541547567348,-7.31340808335312
"GGT1 ","s61",0,61,0.000607327833546948,-7.40644182448419
"GGT1 ","s62",0,62,0.000553374502680286,-7.49947556561527
"GGT1 ","s63",0,63,0.000504214237026208,-7.59250930674634
"GGT1 ","s64",0,64,0.000459421233881468,-7.68554304787741
"GGT1 ","s65",0,65,0.000418607517681417,-7.77857678900848
"GGT1 ","s66",0,66,0.000381419579541263,-7.87161053013956
"GGT1 ","s67",0,67,0.000347535315331229,-7.96464427127063
"GGT1 ","s68",0,68,0.000316661235764668,-8.0576780124017
"GGT1 ","s69",0,69,0.000288529924334272,-8.15071175353278
"GGT1 ","s70",0,70,0.000262897721078208,-8.24374549466385
"GGT1 ","s71",0,71,0.000239542612114102,-8.33677923579492
"GGT1 ","s72",0,72,0.000218262306660988,-8.42981297692599
"GGT1 ","s73",0,73,0.00019887248489335,-8.52284671805706
"GGT1 ","s74",0,74,0.000181205201450961,-8.61588045918814
"GGT1 ","s75",0,75,0.00016510743077652,-8.70891420031921
"GGT1 ","s76",0,76,0.000150439741681481,-8.80194794145028
"GGT1 ","s77",0,77,0.000137075089659801,-8.89498168258135
"GGT1 ","s78",0,78,0.000124897716489202,-8.98801542371243
"GGT1 ","s79",0,79,0.000113802147588832,-9.0810491648435
"GGT1 ","s80",0,80,0.000103692278448902,-9.17408290597457
"GGT1 ","s81",0,81,9.44805422193964e-05,-9.26711664710565
"GGT1 ","s82",0,82,8.6087151247911e-05,-9.36015038823672
"GGT1 ","s83",0,83,7.84394059971776e-05,-9.45318412936779
"GGT1 ","s84",0,84,7.14710653564502e-05,-9.54621787049886
"GGT1 ","s85",0,85,6.51217728926934e-05,-9.63925161162994
"GGT1 ","s86",0,86,5.93365340720335e-05,-9.73228535276101
"GGT1 ","s87",0,87,5.40652399234147e-05,-9.82531909389208
"GK","s0",0,0,0.177039286132001,-1.73138361548877
"GK","s1",0,1,0.161311603892753,-1.82441735661984
"GK","s2",0,2,0.146981125596331,-1.91745109775091
"GK","s3",0,3,0.133923727495309,-2.01048483888199
"GK","s4",0,4,0.122026312653886,-2.10351858001306
"GK","s5",0,5,0.111185831356325,-2.19655232114413
"GK","s6",0,6,0.101308388539621,-2.2895860622752
"GK","s7",0,7,0.09230843051938,-2.38261980340628
"GK","s8",0,8,0.0841080039647334,-2.47565354453735
"GK","s9",0,9,0.076636080703879,-2.56868728566842
"GK","s10",0,10,0.0698279425120354,-2.66172102679949
"GK","s11",0,11,0.0636246205531402,-2.75475476793057
"GK","s12",0,12,0.0579723846200014,-2.84778850906164
"GK","s13",0,13,0.0528222777489477,-2.94082225019271
"GK","s14",0,14,0.048129692178029,-3.03385599132378
"GK","s15",0,15,0.043853982975923,-3.12688973245486
"GK","s16",0,16,0.0399581159949838,-3.21992347358593
"GK","s17",0,17,0.0364083470991718,-3.312957214717
"GK","s18",0,18,0.0331739298884908,-3.40599095584808
"GK","s19",0,19,0.0302268493883793,-3.49902469697915
"GK","s20",0,20,0.0275415793974034,-3.59205843811022
"GK","s21",0,21,0.0250948613915117,-3.68509217924129
"GK","s22",0,22,0.022865503069826,-3.77812592037237
"GK","s23",0,23,0.0208341947970698,-3.87115966150344
"GK","s24",0,24,0.0189833423527451,-3.96419340263451
"GK","s25",0,25,0.0172969145384111,-4.05722714376558
"GK","s26",0,26,0.0157603043231128,-4.15026088489666
"GK","s27",0,27,0.0143602023242663,-4.24329462602773
"GK","s28",0,28,0.0130844815281545,-4.3363283671588
"GK","s29",0,29,0.0119220922515355,-4.42936210828987
"GK","s30",0,30,0.0108629664345722,-4.52239584942095
"GK","s31",0,31,0.00989793043611486,-4.61542959055202
"GK","s32",0,32,0.0090186255760098,-4.70846333168309
"GK","s33",0,33,0.00821743573621073,-4.80149707281416
"GK","s34",0,34,0.00748742139360768,-4.89453081394524
"GK","s35",0,35,0.00682225951319765,-4.98756455507631
"GK","s36",0,36,0.00621618878098029,-5.08059829620738
"GK","s37",0,37,0.00566395970221219,-5.17363203733845
"GK","s38",0,38,0.00516078913279472,-5.26666577846953
"GK","s39",0,39,0.0047023188499681,-5.3596995196006
"GK","s40",0,40,0.00428457780347076,-5.45273326073167
"GK","s41",0,41,0.00390394772020166,-5.54576700186274
"GK","s42",0,42,0.00355713176446973,-5.63880074299382
"GK","s43",0,43,0.00324112598238019,-5.73183448412489
"GK","s44",0,44,0.00295319328302306,-5.82486822525596
"GK","s45",0,45,0.00269083973110104,-5.91790196638703
"GK","s46",0,46,0.00245179294565508,-6.01093570751811
"GK","s47",0,47,0.0022339824177876,-6.10396944864918
"GK","s48",0,48,0.00203552157690489,-6.19700318978025
"GK","s49",0,49,0.00185469145014521,-6.29003693091132
"GK","s50",0,50,0.00168992577345814,-6.3830706720424
"GK","s51",0,51,0.00153979742537472,-6.47610441317347
"GK","s52",0,52,0.00140300606596397,-6.56913815430454
"GK","s53",0,53,0.00127836687391048,-6.66217189543561
"GK","s54",0,54,0.00116480028415901,-6.75520563656669
"GK","s55",0,55,0.00106132263723843,-6.84823937769776
"GK","s56",0,56,0.000967037659273928,-6.94127311882883
"GK","s57",0,57,0.000881128698891504,-7.0343068599599
"GK","s58",0,58,0.000802851653774438,-7.12734060109098
"GK","s59",0,59,0.000731528525604995,-7.22037434222205
"GK","s60",0,60,0.000666541547567348,-7.31340808335312
"GK","s61",0,61,0.000607327833546948,-7.40644182448419
"GK","s62",0,62,0.000553374502680286,-7.49947556561527
"GK","s63",0,63,0.000504214237026208,-7.59250930674634
"GK","s64",0,64,0.000459421233881468,-7.68554304787741
"GK","s65",0,65,0.000418607517681417,-7.77857678900848
"GK","s66",0,66,0.000381419579541263,-7.87161053013956
"GK","s67",0,67,0.000347535315331229,-7.96464427127063
"GK","s68",0,68,0.000316661235764668,-8.0576780124017
"GK","s69",0,69,0.000288529924334272,-8.15071175353278
"GK","s70",0,70,0.000262897721078208,-8.24374549466385
"GK","s71",0,71,0.000239542612114102,-8.33677923579492
"GK","s72",0,72,0.000218262306660988,-8.42981297692599
"GK","s73",0,73,0.00019887248489335,-8.52284671805706
"GK","s74",0,74,0.000181205201450961,-8.61588045918814
"GK","s75",0,75,0.00016510743077652,-8.70891420031921
"GK","s76",0,76,0.000150439741681481,-8.80194794145028
"GK","s77",0,77,0.000137075089659801,-8.89498168258135
"GK","s78",0,78,0.000124897716489202,-8.98801542371243
"GK","s79",0,79,0.000113802147588832,-9.0810491648435
"GK","s80",0,80,0.000103692278448902,-9.17408290597457
"GK","s81",0,81,9.44805422193964e-05,-9.26711664710565
"GK","s82",0,82,8.6087151247911e-05,-9.36015038823672
"GK","s83",0,83,7.84394059971776e-05,-9.45318412936779
"GK","s84",0,84,7.14710653564502e-05,-9.54621787049886
"GK","s85",0,85,6.51217728926934e-05,-9.63925161162994
"GK","s86",0,86,5.93365340720335e-05,-9.73228535276101
"GK","s87",0,87,5.40652399234147e-05,-9.82531909389208
"GLRX","s0",0,0,0.177039286132001,-1.73138361548877
"GLRX","s1",0,1,0.161311603892753,-1.82441735661984
"GLRX","s2",0,2,0.146981125596331,-1.91745109775091
"GLRX","s3",0,3,0.133923727495309,-2.01048483888199
"GLRX","s4",0,4,0.122026312653886,-2.10351858001306
"GLRX","s5",0,5,0.111185831356325,-2.19655232114413
"GLRX","s6",0,6,0.101308388539621,-2.2895860622752
"GLRX","s7",0,7,0.09230843051938,-2.38261980340628
"GLRX","s8",0,8,0.0841080039647334,-2.47565354453735
"GLRX","s9",0,9,0.076636080703879,-2.56868728566842
"GLRX","s10",0,10,0.0698279425120354,-2.66172102679949
"GLRX","s11",0,11,0.0636246205531402,-2.75475476793057
"GLRX","s12",0,12,0.0579723846200014,-2.84778850906164
"GLRX","s13",0,13,0.0528222777489477,-2.94082225019271
"GLRX","s14",0,14,0.048129692178029,-3.03385599132378
"GLRX","s15",0,15,0.043853982975923,-3.12688973245486
"GLRX","s16",0,16,0.0399581159949838,-3.21992347358593
"GLRX","s17",0,17,0.0364083470991718,-3.312957214717
"GLRX","s18",0,18,0.0331739298884908,-3.40599095584808
"GLRX","s19",0,19,0.0302268493883793,-3.49902469697915
"GLRX","s20",0,20,0.0275415793974034,-3.59205843811022
"GLRX","s21",0,21,0.0250948613915117,-3.68509217924129
"GLRX","s22",0,22,0.022865503069826,-3.77812592037237
"GLRX","s23",0,23,0.0208341947970698,-3.87115966150344
"GLRX","s24",0,24,0.0189833423527451,-3.96419340263451
"GLRX","s25",0,25,0.0172969145384111,-4.05722714376558
"GLRX","s26",0,26,0.0157603043231128,-4.15026088489666
"GLRX","s27",0,27,0.0143602023242663,-4.24329462602773
"GLRX","s28",0,28,0.0130844815281545,-4.3363283671588
"GLRX","s29",0,29,0.0119220922515355,-4.42936210828987
"GLRX","s30",0,30,0.0108629664345722,-4.52239584942095
"GLRX","s31",0,31,0.00989793043611486,-4.61542959055202
"GLRX","s32",0,32,0.0090186255760098,-4.70846333168309
"GLRX","s33",0,33,0.00821743573621073,-4.80149707281416
"GLRX","s34",0,34,0.00748742139360768,-4.89453081394524
"GLRX","s35",0,35,0.00682225951319765,-4.98756455507631
"GLRX","s36",0,36,0.00621618878098029,-5.08059829620738
"GLRX","s37",0,37,0.00566395970221219,-5.17363203733845
"GLRX","s38",0,38,0.00516078913279472,-5.26666577846953
"GLRX","s39",0,39,0.0047023188499681,-5.3596995196006
"GLRX","s40",0,40,0.00428457780347076,-5.45273326073167
"GLRX","s41",0,41,0.00390394772020166,-5.54576700186274
"GLRX","s42",0,42,0.00355713176446973,-5.63880074299382
"GLRX","s43",0,43,0.00324112598238019,-5.73183448412489
"GLRX","s44",0,44,0.00295319328302306,-5.82486822525596
"GLRX","s45",0,45,0.00269083973110104,-5.91790196638703
"GLRX","s46",0,46,0.00245179294565508,-6.01093570751811
"GLRX","s47",0,47,0.0022339824177876,-6.10396944864918
"GLRX","s48",0,48,0.00203552157690489,-6.19700318978025
"GLRX","s49",0,49,0.00185469145014521,-6.29003693091132
"GLRX","s50",0,50,0.00168992577345814,-6.3830706720424
"GLRX","s51",0,51,0.00153979742537472,-6.47610441317347
"GLRX","s52",0,52,0.00140300606596397,-6.56913815430454
"GLRX","s53",0,53,0.00127836687391048,-6.66217189543561
"GLRX","s54",-0.0102979737188047,54,0.00116480028415901,-6.75520563656669
"GLRX","s55",-0.0236530184155073,55,0.00106132263723843,-6.84823937769776
"GLRX","s56",-0.0334475646732417,56,0.000967037659273928,-6.94127311882883
"GLRX","s57",-0.0418158490740553,57,0.000881128698891504,-7.0343068599599
"GLRX","s58",-0.0440111688535954,58,0.000802851653774438,-7.12734060109098
"GLRX","s59",-0.0480415077001349,59,0.000731528525604995,-7.22037434222205
"GLRX","s60",-0.0500333499469642,60,0.000666541547567348,-7.31340808335312
"GLRX","s61",-0.0528716289258795,61,0.000607327833546948,-7.40644182448419
"GLRX","s62",-0.0627557265399161,62,0.000553374502680286,-7.49947556561527
"GLRX","s63",-0.0684774068394306,63,0.000504214237026208,-7.59250930674634
"GLRX","s64",-0.0732777298793049,64,0.000459421233881468,-7.68554304787741
"GLRX","s65",-0.0767830237879866,65,0.000418607517681417,-7.77857678900848
"GLRX","s66",-0.0814752548993802,66,0.000381419579541263,-7.87161053013956
"GLRX","s67",-0.0843644596067224,67,0.000347535315331229,-7.96464427127063
"GLRX","s68",-0.0864968699639242,68,0.000316661235764668,-8.0576780124017
"GLRX","s69",-0.087893042707892,69,0.000288529924334272,-8.15071175353278
"GLRX","s70",-0.088484155839293,70,0.000262897721078208,-8.24374549466385
"GLRX","s71",-0.0887638925204709,71,0.000239542612114102,-8.33677923579492
"GLRX","s72",-0.0890918413447946,72,0.000218262306660988,-8.42981297692599
"GLRX","s73",-0.0904152465298039,73,0.00019887248489335,-8.52284671805706
"GLRX","s74",-0.092163581865917,74,0.000181205201450961,-8.61588045918814
"GLRX","s75",-0.0951271293070256,75,0.00016510743077652,-8.70891420031921
"GLRX","s76",-0.0963512182053978,76,0.000150439741681481,-8.80194794145028
"GLRX","s77",-0.0972891252938023,77,0.000137075089659801,-8.89498168258135
"GLRX","s78",-0.10176798830558,78,0.000124897716489202,-8.98801542371243
"GLRX","s79",-0.10592103715281,79,0.000113802147588832,-9.0810491648435
"GLRX","s80",-0.109430684973432,80,0.000103692278448902,-9.17408290597457
"GLRX","s81",-0.115751559373513,81,9.44805422193964e-05,-9.26711664710565
"GLRX","s82",-0.121342903084323,82,8.6087151247911e-05,-9.36015038823672
"GLRX","s83",-0.126358443523292,83,7.84394059971776e-05,-9.45318412936779
"GLRX","s84",-0.133468013179665,84,7.14710653564502e-05,-9.54621787049886
"GLRX","s85",-0.139965687907115,85,6.51217728926934e-05,-9.63925161162994
"GLRX","s86",-0.146828370387739,86,5.93365340720335e-05,-9.73228535276101
"GLRX","s87",-0.153376399991373,87,5.40652399234147e-05,-9.82531909389208
"GM2A","s0",0,0,0.177039286132001,-1.73138361548877
"GM2A","s1",0,1,0.161311603892753,-1.82441735661984
"GM2A","s2",0,2,0.146981125596331,-1.91745109775091
"GM2A","s3",0,3,0.133923727495309,-2.01048483888199
"GM2A","s4",0,4,0.122026312653886,-2.10351858001306
"GM2A","s5",0,5,0.111185831356325,-2.19655232114413
"GM2A","s6",0,6,0.101308388539621,-2.2895860622752
"GM2A","s7",0,7,0.09230843051938,-2.38261980340628
"GM2A","s8",0,8,0.0841080039647334,-2.47565354453735
"GM2A","s9",0,9,0.076636080703879,-2.56868728566842
"GM2A","s10",0,10,0.0698279425120354,-2.66172102679949
"GM2A","s11",0,11,0.0636246205531402,-2.75475476793057
"GM2A","s12",0,12,0.0579723846200014,-2.84778850906164
"GM2A","s13",0,13,0.0528222777489477,-2.94082225019271
"GM2A","s14",0,14,0.048129692178029,-3.03385599132378
"GM2A","s15",0,15,0.043853982975923,-3.12688973245486
"GM2A","s16",0,16,0.0399581159949838,-3.21992347358593
"GM2A","s17",0,17,0.0364083470991718,-3.312957214717
"GM2A","s18",0,18,0.0331739298884908,-3.40599095584808
"GM2A","s19",0,19,0.0302268493883793,-3.49902469697915
"GM2A","s20",0,20,0.0275415793974034,-3.59205843811022
"GM2A","s21",0,21,0.0250948613915117,-3.68509217924129
"GM2A","s22",0,22,0.022865503069826,-3.77812592037237
"GM2A","s23",0,23,0.0208341947970698,-3.87115966150344
"GM2A","s24",0,24,0.0189833423527451,-3.96419340263451
"GM2A","s25",0,25,0.0172969145384111,-4.05722714376558
"GM2A","s26",0,26,0.0157603043231128,-4.15026088489666
"GM2A","s27",0,27,0.0143602023242663,-4.24329462602773
"GM2A","s28",0,28,0.0130844815281545,-4.3363283671588
"GM2A","s29",0,29,0.0119220922515355,-4.42936210828987
"GM2A","s30",0,30,0.0108629664345722,-4.52239584942095
"GM2A","s31",0,31,0.00989793043611486,-4.61542959055202
"GM2A","s32",0,32,0.0090186255760098,-4.70846333168309
"GM2A","s33",0,33,0.00821743573621073,-4.80149707281416
"GM2A","s34",0,34,0.00748742139360768,-4.89453081394524
"GM2A","s35",0,35,0.00682225951319765,-4.98756455507631
"GM2A","s36",0,36,0.00621618878098029,-5.08059829620738
"GM2A","s37",0,37,0.00566395970221219,-5.17363203733845
"GM2A","s38",0,38,0.00516078913279472,-5.26666577846953
"GM2A","s39",0,39,0.0047023188499681,-5.3596995196006
"GM2A","s40",0,40,0.00428457780347076,-5.45273326073167
"GM2A","s41",0,41,0.00390394772020166,-5.54576700186274
"GM2A","s42",0,42,0.00355713176446973,-5.63880074299382
"GM2A","s43",0,43,0.00324112598238019,-5.73183448412489
"GM2A","s44",0,44,0.00295319328302306,-5.82486822525596
"GM2A","s45",0,45,0.00269083973110104,-5.91790196638703
"GM2A","s46",0,46,0.00245179294565508,-6.01093570751811
"GM2A","s47",0,47,0.0022339824177876,-6.10396944864918
"GM2A","s48",0,48,0.00203552157690489,-6.19700318978025
"GM2A","s49",0,49,0.00185469145014521,-6.29003693091132
"GM2A","s50",0,50,0.00168992577345814,-6.3830706720424
"GM2A","s51",0,51,0.00153979742537472,-6.47610441317347
"GM2A","s52",0,52,0.00140300606596397,-6.56913815430454
"GM2A","s53",0,53,0.00127836687391048,-6.66217189543561
"GM2A","s54",0,54,0.00116480028415901,-6.75520563656669
"GM2A","s55",0,55,0.00106132263723843,-6.84823937769776
"GM2A","s56",0,56,0.000967037659273928,-6.94127311882883
"GM2A","s57",0,57,0.000881128698891504,-7.0343068599599
"GM2A","s58",0,58,0.000802851653774438,-7.12734060109098
"GM2A","s59",0,59,0.000731528525604995,-7.22037434222205
